bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
39856,8862,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,9,,,,,,,,,,,,,,,43,8,,,,,,,92,20,,,,,29,26,730,34,,,,,,,,,1997,56,,,1658,11,,,,,,,,,,,1247,12,,,,,,,,,,,,,,,,,,,142,9,,,,,,,,,,,136,16,,,,,,,,,,,,,,,1011,9,,,,,,,,,,,,,,,28,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,38,,,,,,,,,,,,,,,,,,,,,316,20,,,,,,,,,,,1044,14,,,,,,,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,31
2392,7983,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,16,,,,,,,97,19,,,,,,,758,32,,,,,26,11,,,3889,29,,,289,39,,,4,10,133,8,62,34,,,1000,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,33,,,,,,,,,,,,,,,426,25,267,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322,19,,,47,21,,,,,,,,,,,,,,,,,,,,,294,22,,,,,90,33,,,,,,,,,,,,,,,,,,,,,,,19,14,,,,,,,16,9,,,,,98,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,38
5432,7923,29,,,,,,,,,,,187,7,,,8,2,,,,,,,,,,,,,,,43,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,54,,,,,,,,,4302,25,,,989,19,,,,,204,7,25,48,,,209,63,,,,,,,,,,,,,,,14,3,,,124,12,184,3,,,,,,,,,,,,,,,234,7,,,,,,,,,166,52,137,49,,,,,,,,,,,,,16,34,,,,,,,,,,,,,,,,,27,6,,,,,,,,,8,6,,,29,3,,,,,,,,,,,,,,,115,42,11,5,49,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,,,19,2,,,312,2,,,,,,,,,,,24,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,33
2719,7638,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,41,,,,,23,29,527,42,,,,,,,,,4969,21,1,46,323,36,,,,,,,32,40,,,579,31,,,,,,,,,,,,,,,,,,,65,21,,,,,,,,,,,44,25,,,,,,,,,,,,,,,233,38,,,,,,,,,,,,,,,19,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,41,,,,,,,,,,,,,,,,,,,,,,,,,60,41,,,,,,,,,,,425,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,37,,,,,,,,,,,,,,,,,,,,,,,,,5,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,27
2398,7594,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,65,,,,,,,,,6313,18,5,21,85,66,,,,,,,20,54,,,467,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,55,,,,,,,,,,,,,,,,,,,,,,,,,33,55,,,,,,,,,,,176,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,50,,,,,,,,,,,,,,,,,,,16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2952,7481,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,9,,,,,,,,,,,,,89,10,781,30,,,,,,,,,3463,33,8,11,793,21,,,17,2,,,134,19,,,779,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,,,,,,,18,4,533,18,38,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,23,,,76,13,,,,,,,,,,,,,,,,,,,,,,,,,,,77,34,,,,,153,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,7293,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,16,4152,3,,,,,,,,,1467,69,4,26,79,70,,,,,,,12,76,,,208,64,,,,,,,,,,,,,,,,,,,31,34,,,,,,,,,,,,,,,,,,,,,,,2,6,,,134,59,130,51,,,,,,,,,,,,,10,50,,,,,,,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,98,46,,,16,34,,,,,,,,,,,,,,,,,,,,,422,15,,,,,55,38,,,,,180,45,,,,,,,,,,,,,,,,,16,16,,,,,,,,,,,,,71,27,,,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,45
2386,7012,34,,,,,,,,,,,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,29,,,,,,,38,29,,,,,18,35,244,68,,,,,,,,,2787,40,5,20,2079,7,,,,,,,75,31,,,433,40,,,,,,,,,,,,,,,,,,,39,30,,,,,,,,,,,41,27,,,,,,,,,,,,,,,269,34,,,,,,,,,,,,,,,30,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,10,,,,,,,,,,,,,,,,,,,,,100,34,,,,,102,31,,,,,12,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,25,,,,,,,,,,,,,16,12,,,,,,,,,,,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,484,13
18011,6728,35,,,,,,,,,,,37,14,,,,,,,,,,,,,,,,,7,4,,,,,,,44,3,,,,,,,,,14,28,,,,,,,44,28,,,,,,,204,79,,,,,,,,,2704,43,6,17,691,24,11,13,,,,,9,91,,,167,76,,,,,,,,,,,,,,,,,,,43,27,60,4,,,,,,,,,28,34,,,,,29,15,,,,,,,,,72,87,1139,12,,,,,,,,,15,2,,,35,18,,,,,,,,,5,4,,,,,,,,,5,2,,,,,,,27,2,,,,,20,7,,,,,,,,,,,,,67,56,4,13,9,37,,,,,,,,,,,,,,,,,,,,,88,35,,,,,397,12,,,,,534,24,,,,,,,,,,,,,15,8,11,2,20,13,,,,,,,,,,,,,33,44,,,,,15,6,,,,,,,,,,,,,14,25,,,,,17,29,,,3,2,,,,,85,8,,,,,,,,,,,,,,,,,,,,,,,,
2921,6660,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,44,,,,,,,,,,,,,,,404,50,,,,,,,,,4421,23,,,,,,,,,,,,,,,308,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025,14,,,,,,,,,,,,,86,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,6556,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,22,,,,,,,,,,,,,,,706,35,,,,,132,7,,,3999,27,,,482,31,,,,,,,,,,,194,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,6145,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,310,,,,,,,,,6085,19,,,28,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,6075,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,2,,,,,,,,,,,,,27,27,243,69,,,,,,,,,526,142,2,37,2890,5,,,4,12,,,6,107,,,776,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736,13,31,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612,12,,,,,,,,,,,,,,,,,,,,,3,1,,,47,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,29,75
1917,5926,40,,,,,,,,,,,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,35,,,,,,,22,37,,,,,71,12,389,52,,,,,,,,,3314,35,4,24,303,37,,,4,9,89,10,24,49,,,321,47,,,,,,,,,,,,,,,,,,,73,20,,,,,,,,,,,,,,,,,,,,,,,,,,,110,64,,,,,,,,,,,,,,,24,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845,10,,,20,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,53,,,,,,,,,,,,,,,,,12,18,,,,,,,,,,,,,39,41,,,,,,,,,,,,,,,,,,,,,,,,,9,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,39
483,5295,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,60,,,,,,,22,36,,,,,10,46,208,77,,,,,,,,,3435,34,2,32,81,67,,,,,,,17,61,,,298,50,,,,,,,,,,,,,,,,,,,9,44,,,,,,,,,,,,,,,,,,,,,,,2,4,,,102,68,737,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,53,,,14,36,,,,,,,,,,,,,,,,,,,,,21,75,,,,,50,42,,,,,146,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,59,,,,,,,,,,,,,,,,,,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,76
4192,4957,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,,,,,,,63,23,,,,,46,18,850,28,,,,,,,,,2,1013,,,153,51,,,,,,,84,29,,,207,67,,,,,,,,,,,,,4,5,,,,,13,41,,,,,,,,,,,68,23,,,,,,,,,,,,,,,377,29,635,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,40,,,,,,,,,,,,,,,,,,,,,,,,,134,30,,,,,,,,,,,1960,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,21,,,,,,,,,,,,,,,,,,,,,,,,,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,44
11733,4926,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,105,,,,,,,4,1,1079,84,,,,,,,,,,,,,,,201,68,,,,,,,,,,,,,,,,,,,,,,,,,436,3,,,,,24,37,,,,,,,,,,,,,,,2840,3,57,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,,,,,,,,,,,79,5,,,,,42,7,,,,,8,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,4731,44,,,,,,,,,,,278,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162,98,,,,,,,,,2395,47,,,170,49,,,,,,,55,35,,,316,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,12,,,,,,,,,119,63,979,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,48,,,,,,,,,,,,,,,,,,,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,4623,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,25,,,,,,,135,15,,,,,,,153,104,,,,,,,,,1624,62,,,261,41,,,,,,,,,,,486,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,20,,,,,,,,,,,,,,,836,11,,,,,,,,,,,,,,,152,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,51,,,,,,,,,,,265,38,,,,,,,,,,,,,,,,,74,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484,14
13713,4623,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,68,,,,,,,,,,,,,41,21,628,38,,,,,,,,,1281,74,,,301,38,,,1,15,,,45,36,,,1093,17,,,,,,,,,,,,,,,,,,,40,29,,,,,,,,,,,8,50,,,,,,,,,,,,,,,213,40,221,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,32,,,,,329,15,,,,,124,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,38,,,,,,,,,,,,,,,,,,,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,32
30549,4593,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,35,,,,,4,84,392,51,,,,,,,,,3025,37,,,,,,,,,,,,,,,269,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,48,275,30,,,,,,,,,,,,,4,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,48,,,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,4591,48,,,,,,,,,,,35,15,,,,,,,11,4,,,,,,,,,,,5,22,,,,,,,,,,,,,,,35,10,,,,,,,17,44,,,,,,,194,83,,,,,,,,,2148,52,8,10,550,28,,,,,7,22,19,57,,,140,84,,,,,,,,,,,,,,,,,,,37,32,,,,,,,,,,,26,36,,,,,,,,,,,,,,,339,31,151,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,58,,,,,,,,,,,2,7,,,,,,,,,,,,,59,42,,,,,130,27,,,3,14,439,27,,,,,,,,,,,,,,,,,18,15,,,,,,,,,,,,,17,55,,,,,,,,,,,,,,,,,,,12,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,29
2281,4584,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,17,,,,,,,,,,,,,,,,,,,,,,,,,2957,38,,,1030,18,,,,,,,,,,,245,57,,,,,,,,,,,,,,,,,,,36,33,,,,,,,,,,,,,,,,,,,,,,,,,,,253,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5894,4226,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,26,,,,,,,,,,,,,,,346,55,,,,,,,,,1726,60,,,264,40,,,,,,,30,44,,,326,46,,,,,,,,,,,,,,,,,,,64,22,,,,,,,,,,,,,,,,,,,,,,,,,,,183,46,213,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,23,,,,,564,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,46,,,,,,,,,,,,,,,,,,,16,23,,,,,28,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,42
36218,4220,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,59,,,,,,,51,27,,,,,12,41,878,27,,,,,,,,,1966,58,,,70,75,,,,,,,32,41,,,239,59,,,,,,,,,,,,,,,,,,,14,40,,,,,,,,,,,,,,,,,,,,,,,,,,,83,79,577,22,,,,,,,,,,,,,11,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,47,,,35,27,,,,,,,,,,,,,,,,,,,,,30,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,37
9209,4178,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,38,,,,,,,,,,,,,21,32,303,59,,,,,,,,,2472,46,,,39,100,,,,,2,23,126,21,,,1,399,,,,,,,,,,,,,,,,,,,6,47,,,,,,,,,,,17,41,,,,,,,,,,,,,,,358,30,146,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,39,1,16,76,14,,,,,,,,,,,,,,,,,,,,,143,29,,,,,,,,,,,248,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,35,,,,,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,8,19,,,,,,,,,,,,,,,,,,,,,,,,
11634,4094,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3968,28,,,,,,,,,,,,,,,50,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,54
41114,4092,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3572,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,23
4112,3966,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,45,,,,,,,,,,,,,29,25,167,96,,,,,,,,,2184,51,3,29,188,46,,,4,13,33,14,,,,,207,66,,,,,,,,,,,,,,,,,,,40,28,,,,,,,,,,,,,,,,,22,16,,,,,,,,,124,61,126,52,,,,,,,,,,,,,9,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,51,,,22,31,,,,,,,,,,,,,,,,,,,,,250,25,,,,,171,26,,,,,174,47,,,,,,,,,,,,,,,,,11,20,,,,,,,,,,,,,4,96,,,,,,,,,,,,,50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,48
1293,3881,56,,,,,,,,,,,11,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,48,,,,,,,8,59,,,,,,,172,92,,,,,,,,,2933,39,,,134,54,,,,,,,28,45,,,219,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,36,,,,,,,,,,,,,,,,,,,,,,,,,29,60,,,,,20,59,,,,,86,69,,,,,,,,,,,,,,,,,,,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,3745,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243,18,,,,,,,,,1556,65,,,,,,,,,,,487,5,,,82,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68448,3655,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,47,,,,,,,,,,,,,7,57,247,67,,,,,,,,,2214,49,,,,,,,,,,,,,,,743,28,,,,,,,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,42,28,89,,,,,,,,,,,,,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,79,,,,,,,,,,,3,6,,,,,,,,,,,,,48,45,,,,,21,58,,,,,79,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,3644,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,40,160,99,,,,,,,,,3197,36,7,12,114,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,64
