bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,oc,oc_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
3886,8348,30,,,,,,,,,,,,,,,,,,,,,,,,,,,224,4,,,,,,,,,,,,,,,20,29,,,,,,,,,,,,,76,12,3482,9,,,,,,,,,19,891,13,8,266,36,13,13,,,19,12,161,10,,,464,37,,,16,2,,,,,,,,,,,,,33,30,,,,,,,,,,,719,2,,,,,,,,,,,,,,,689,15,115,48,,,,,,,,,,,22,37,,,,,,,,,15,2,,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,32,11,11,143,7,,,,,,,,,,,,,262,26,,,,,425,8,,,287,2,186,47,,,,,,,,,,,,,,,,,97,5,7,16,,,,,,,,,,,79,25,,,,,,,,,,,,,,,,,251,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,36
2719,8196,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,83,,,,,,,,,,,,,25,27,635,39,,,,,,,,,5572,21,9,19,214,42,,,,,,,51,33,,,994,19,,,,,,,,,,,,,,,,,89,14,,,,,,,,,,,5,50,,,,,,,,,,,,,,,191,43,,,,,,,,,,,,,16,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,52,,,,,,,,,,,,,,,,,35,64,,,,,,,,,,,139,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,38,,,,,,,,,,,,,,,,,,,,,,,9,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,34
39856,8123,32,,,,,,,,,,,,,,,,,,,,,,,,,,,130,8,,,,,,,,,,,,,,,27,20,,,,,,,75,16,,,,,16,38,615,41,,,,,,,,,2893,40,,,,,,,,,,,,,,,1040,18,,,,,,,,,,,,,,,,,51,24,,,,,,,,,,,183,11,,,,,,,,,,,,,,,696,13,,,,,,,,,,,,,16,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,41,,,,,,,,,,,,,675,11,,,,,,,,,,,1348,14,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,18
2921,7706,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,51,,,,,,,,,,,,,,,623,40,,,,,,,,,4880,24,,,,,,,,,,,,,,,348,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393,10,,,,,,,,,,,87,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,24,,,,,,,,,,,,,,,,,,,,,,,140,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,7462,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,72,,,,,,,,,5611,20,5,30,,,,,,,,,27,45,,,574,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,54,,,,,,,,,,,,,,,,,686,9,,,,,,,,,,,151,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,42,,,,,,,,,,,,,,,,,42,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,7253,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,2,,,,,,,,,,,,,17,35,349,58,,,,,,,,,744,112,2,45,2835,5,,,17,3,,,3,144,,,1618,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673,17,49,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755,7,,,,,,,,,,,,,,,9,1,41,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,,,17,92
9364,6854,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6353,3,,,,,,,,,432,163,,,,,,,,,,,,,,,42,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,6332,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,23,,,,,13,43,366,55,,,,,,,,,4400,26,,,,,,,,,,,,,,,341,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,56,529,21,,,,,,,,,,,25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,42,,,30,31,,,,,,,,,,,,,,,,,,,,,,,,,294,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,6078,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,41,,,,,,,52,19,,,,,7,65,949,28,,,,,,,,,3298,35,,,,,,,,,,,23,52,,,214,65,,,,,,,,,,,,,,,,,10,43,,,,,,,,,,,,,,,,,,,,,,,,,,,82,76,959,13,,,,,,,,,,,35,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,41,,,47,29,,,,,,,,,,,,,80,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,26
5894,6066,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,33,,,,,,,,,,,,,,,364,56,,,,,,,,,2225,49,,,372,29,,,,,,,41,37,,,345,47,,,,,,,,,,,,,,,,,77,17,,,,,,,,,,,,,,,,,,,,,,,,,,,288,34,730,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,47,,,,,,,,,,,,,,,,,,,,,,,188,19,,,,,1239,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,20,,,,,37,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,5919,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,,,,,,,,,31,17,,,,,,,64,18,,,,,,,236,79,,,,,,,,,2076,51,10,18,810,20,11,15,,,,,29,42,,,179,72,,,,,,,,,,,,,,,,,30,32,23,6,,,,,,,,,31,29,,,,,17,14,,,,,,,,,84,73,743,14,,,,,,,,,,,43,21,,,,,,,,,12,3,,,,,,,,,,,,,,,25,3,,,,,26,7,,,,,,,,,,,,,47,64,20,3,16,37,,,,,,,,,,,,,83,42,,,,,398,11,,,,,585,26,,,,,,,,,,,,,13,5,16,4,8,24,,,,,,,,,,,,,35,43,,,,,21,4,,,,,,,,,,,75,18,,,,,25,20,,,,,,,,,57,7,,,,,,,,,,,,,,,,,,,,,,
2386,5867,41,,,,,,,,,,,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,32,,,,,,,42,22,,,,,,,,,,,,,,,,,2514,44,12,11,1530,10,,,,,,,85,25,,,419,40,,,,,,,,,,,,,,,,,53,22,,,,,,,,,,,56,24,,,,,,,,,,,,,,,303,32,,,,,,,,,,,,,36,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,135,8,,,,,,,,,,,,,56,50,,,,,59,38,,,,,8,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,22,,,,,,,,,,,18,12,,,,,,,,,,,15,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,379,15
483,5666,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,43,,,,,,,,,,,,,22,29,266,71,,,,,,,,,3973,30,,,,,,,,,,,24,50,,,271,55,,,,,,,,,,,,,,,,,20,35,,,,,,,,,,,,,,,,,,,,,,,1,7,,,124,52,366,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,57,,,10,39,,,,,,,,,,,,,33,68,,,,,66,34,,,,,267,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,52,,,,,,,,,,,,,,,,,50,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,40
41114,5544,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5510,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,5378,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,36,,,,,,,1167,22,,,,,,,,,4154,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,5304,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,,,,,,,40,24,,,,,39,21,881,32,,,,,,,,,4,956,,,234,39,,,,,,,64,29,,,181,70,,,,,,,,,,,10,3,,,,,14,41,,,,,,,,,,,119,16,,,,,,,,,,,,,,,422,24,619,18,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,28,,,,,,,,,,,,,,,,,162,30,,,,,,,,,,,2200,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,28,,,,,,,,,,,,,,,,,,,,,,,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,5220,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,,,,,,,17,38,,,,,,,186,94,,,,,,,,,2252,48,,,365,30,,,,,,,,,,,547,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,21,,,,,,,,,,,,,,,743,11,,,,,,,,,,,,,387,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,10
1917,4844,47,,,,,,,,,,,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,18,,,,,,,36,29,,,,,80,11,329,61,,,,,,,,,2467,45,12,10,333,33,,,,,55,9,33,38,,,298,52,,,,,,,,,,,,,,,,,57,21,,,,,,,,,,,,,,,,,,,,,,,,,,,102,63,,,,,,,,,,,,,24,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,10,,,27,32,,,,,,,,,,,,,,,,,,,,,,,,,130,54,,,,,,,,,,,,,,,,,7,28,,,,,,,,,,,,,46,35,,,,,,,,,,,,,,,,,,,,,,,12,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,42
2399,4667,48,,,,,,,,,,,33,13,,,,,,,18,3,,,,,,,12,19,,,,,,,,,7,6,,,,,38,13,,,,,,,22,32,,,,,,,338,60,,,,,,,,,1834,54,11,15,504,27,,,,,10,14,19,63,,,176,73,,,,,,,,,,,,,,,,,42,27,,,,,,,,,,,45,25,,,,,,,,,,,,,,,281,35,189,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,58,,,,,,,5,6,,,,,,,,,188,28,,,,,184,20,,,8,14,471,32,,,,,,,,,,,,,,,,,13,20,,,,,,,,,,,,,15,63,,,,,,,,,,,,,,,,,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,30
9209,4633,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,58,,,,,,,,,,,,,14,41,398,52,,,,,,,,,3068,39,,,25,103,,,,,,,85,26,,,11,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,42,,,,,,,,,,,,,,,207,40,4,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,149,29,4,16,80,16,,,,,,,,,,,,,171,29,,,,,,,,,,,280,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,30,,,,,,,,,,,21,11,,,,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,
28,4503,50,,,,,,,,,,,210,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,51,,,,,,,,,2347,47,,,744,22,,,,,,,6,129,,,323,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,41,,,,,,,,,,,,,,,,,153,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,4445,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,35,,,,,,,,,,,,,43,20,927,30,,,,,,,,,1361,70,,,180,47,,,9,11,,,42,36,,,733,26,,,,,,,,,,,,,,,,,21,34,,,,,,,,,,,13,41,,,,,,,,,,,6,3,,,170,46,248,30,,,,,,,,,,,,,,,,,,,,,,,,,,,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,34,,,,,160,22,,,,,28,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,44,,,,,,,,,,,,,,,,,191,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,28
1269,4329,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207,21,,,,,,,,,2653,42,,,,,,,,,,,303,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,4291,53,,,,,,,,,,,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,57,,,,,,,14,43,,,,,,,164,102,,,,,,,,,3153,37,,,206,43,,,,,,,28,43,,,239,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,34,,,,,,,,,,,,,,,,,50,54,,,,,32,47,,,,,138,53,,,,,,,,,,,,,,,,,,,33,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,4247,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,115,,,,,,,8,1,935,93,,,,,,,,,,,,,,,228,64,,,,,,,,,,,,,,,,,,,,,,,306,3,,,,,10,43,,,,,,,,,,,,,,,2453,3,54,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,,,,,,,,69,3,,,,,38,7,,,,,7,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,
11634,4071,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983,29,,,,,,,,,,,,,,,45,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,97
2407,4005,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,224,,,,,,,,,3927,31,,,29,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,3950,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,28,313,65,,,,,,,,,3076,38,,,30,92,,,,,,,25,49,,,81,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,72,,,,,,,,,,,,,31,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,43,,,18,35,,,,,,,,,,,,,,,,,,,14,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,29
4112,3909,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,26,,,,,,,,,,,,,32,24,227,82,,,,,,,,,1427,67,5,32,342,31,,,8,12,,,,,,,311,50,,,,,,,,,,,,,,,,,43,26,,,,,,,,,,,,,,,,,20,13,,,,,,,,,170,45,88,50,,,,,,,,,,,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,35,,,19,34,,,,,,,,,,,,,321,24,,,,,282,14,,,,,173,49,,,,,,,,,,,,,,,,,17,16,,,,,,,,,,,,,11,69,,,,,,,,,,,130,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,31
891,3575,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,72,,,,,,,,,,,,,,,241,78,,,,,,,,,2350,46,,,336,32,,,,,,,,,,,386,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3551,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3431,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29146,3479,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467,47,,,,,,,,,866,99,,,,,,,,,,,,,,,136,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,36,,,,,,,,,,,,,,,,,55,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3275,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,74,,,,,,,,,1415,68,5,29,110,58,,,,,,,45,34,,,164,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,68,,,,,,,,,,,,,11,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,37,,,,,,,,,,,1010,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,58,,,,,,,,,,,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,55
2381,3166,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,38,,,,,,,,,,,,,,,,,,,,,,,,,2741,41,,,273,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34848,2986,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,47,572,43,,,,,,,,,1833,55,,,223,40,,,,,,,20,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,67,127,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,50
68448,2976,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,49,,,,,,,,,,,,,8,59,218,84,,,,,,,,,1769,57,,,,,,,,,,,,,,,637,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,62,,,,,,,,,,,,,26,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,70,,,,,,,3,7,,,,,,,,,101,36,,,,,6,72,,,,,59,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
