bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
5072,9561,29,,,,,,,,,,,2,20,,,,,,,,,,,,,,,7,22,,,,,62,2,,,,,,,,,12,38,,,,,,,,,,,,,167,9,745,42,,,,,,,,,6407,18,6,29,92,69,,,,,,,,,,,433,43,,,,,,,,,,,,,,,6,3,,,,,505,2,,,,,,,,,,,,,,,142,9,,,,,,,,,86,87,255,29,,,,,,,,,,,,,33,24,,,,,,,,,,,,,,,,,,,,,3,1,,,9,3,,,93,2,,,,,,,,,,,,,,,90,49,4,17,126,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,51,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,39,43,,,,,41,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,48
1917,9314,30,,,,,,,,,,,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,30,,,,,,,45,24,,,,,110,13,457,56,,,,,,,,,6404,19,3,46,577,27,,,1,15,49,10,15,79,,,418,45,,,,,,,,,,,,,,,,,,,82,18,,,,,,,,,,,,,,,,,,,,,,,,,,,128,70,,,,,,,,,,,,,,,13,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,10,,,22,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,53,,,,,,,,,,,,,,,,,8,24,,,,,,,,,,,,,51,37,,,,,,,,,,,,,,,,,,,,,,,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,43
3886,8396,31,,,,,,,,,,,,,,,,,,,,,,,,,,,226,4,,,,,,,,,,,,,,,20,28,,,,,,,,,,,,,98,15,2881,8,,,,,,,,,14,957,7,21,327,39,10,15,,,49,11,284,11,,,480,37,,,,,10,2,,,,,,,,,,,,,19,39,,,,,,,,,,,578,2,,,,,,,,,,,,,,,803,19,136,42,,,,,,,,,,,,,68,11,,,,,,,,,14,2,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,35,5,15,106,10,,,,,,,,,,,,,,,,,349,21,,,,,691,6,,,242,3,274,39,,,,,,,,,,,,,,,,,82,4,14,14,,,,,,,,,,,59,35,,,,,,,,,,,,,,,,,304,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,35
1258,8299,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,44,,,,,,,1229,24,,,,,,,,,7032,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,7844,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,27,,,,,15,42,623,48,,,,,,,,,5344,28,,,,,,,,,,,,,,,446,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,41,559,19,,,,,,,,,,,,,10,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,36,,,22,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,7688,34,,,,,,,,,,,,,,,,,,,,,,,,,,,41,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,20,4651,2,,,,,,,,,1437,75,9,17,52,90,,,,,,,28,51,,,220,67,,,,,,,,,,,,,,,,,,,25,36,,,,,,,,,,,,,,,,,,,,,,,11,2,,,113,78,72,57,,,,,,,,,,,,,16,46,,,,,,,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,74,54,,,22,31,,,,,,,,,,,,,,,,,368,19,,,,,45,40,,,,,158,48,,,,,,,,,,,,,,,,,9,23,,,,,,,,,,,,,178,13,,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,39
2785,7595,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,2,,,,,,,,,,,,,35,23,241,89,,,,,,,,,611,146,9,16,3956,4,,,9,6,,,2,147,,,935,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786,21,48,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780,6,,,,,,,,,,,,,,,,,,,8,1,49,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,25,87
9209,7464,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,55,,,,,,,,,,,,,58,19,452,59,,,,,,,,,4853,31,,,44,94,,,,,,,96,23,,,4,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,25,,,,,,,,,,,,,,,886,18,4,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,291,20,6,13,65,16,,,,,,,,,,,,,,,,,224,27,,,,,,,,,,,275,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,26,,,,,,,,,,,21,13,,,,,,,,,,,,,,,,,,,,,11,18,,,,,,,,,,,,,,,,,,,,,,
5432,7422,37,,,,,,,,,,,141,8,,,9,2,,,,,,,,,,,35,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,80,,,,,,,,,4357,32,,,1041,20,,,,,186,7,11,91,,,173,73,,,,,,,,,,,,,,,4,4,,,104,14,130,3,,,,,,,,,,,,,,,168,8,,,,,,,,,143,64,82,53,,,,,,,,,,,,,45,16,,,,,,,,,,,,,,,,,26,7,,,,,,,8,5,,,8,3,,,,,,,,,,,,,,,184,29,8,10,40,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,6,11,3,,,125,6,,,,,,,,,,,22,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,41
36218,7025,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,57,,,,,,,47,23,,,,,8,63,1153,27,,,,,,,,,4237,35,,,65,82,,,,,,,36,45,,,233,64,,,,,,,,,,,,,,,,,,,18,42,,,,,,,,,,,,,,,,,,,,,,,,,,,157,61,674,16,,,,,,,,,,,,,19,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,40,,,26,29,,,,,,,,,,,,,,,,,72,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,36
2398,6974,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,70,,,,,,,,,5731,22,3,47,95,68,,,,,,,23,60,,,362,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,51,,,,,,,,,,,,,,,,,,,,,72,44,,,,,,,,,,,119,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,40,,,,,,,,,,,,,,,,,54,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,6859,40,,,,,,,,,,,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,39,,,,,,,34,28,,,,,20,35,126,134,,,,,,,,,2921,47,4,41,1902,10,,,,,,,78,27,,,337,50,,,,,,,,,,,,,,,,,,,63,22,,,,,,,,,,,51,27,,,,,,,,,,,,,,,408,38,,,,,,,,,,,,,,,42,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,97,12,,,,,,,,,,,,,,,,,106,37,,,,,61,35,,,,,9,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,29,,,,,,,,,,,24,11,,,,,,,,,,,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,436,14
28,6813,41,,,,,,,,,,,232,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,72,,,,,,,,,2491,51,,,225,45,,,,,,,26,53,,,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,12,,,,,,,,,245,51,2809,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,53,,,,,,,,,,,,,,,,,87,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,6668,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,18,,,,,,,,,,,,,,,,,,,,,,,,,4268,34,,,1278,14,,,,,,,,,,,410,46,,,,,,,,,,,,,,,,,,,47,26,,,,,,,,,,,,,,,,,,,,,,,,,,,499,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5894,6271,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,47,,,,,,,,,,,,,,,505,52,,,,,,,,,2436,54,,,355,37,,,,,,,58,34,,,457,39,,,,,,,,,,,,,,,,,,,63,23,,,,,,,,,,,,,,,,,,,,,,,,,,,538,33,356,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,47,,,,,,,,,,,,,,,,,,,,,,,,,,,254,16,,,,,1037,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,20,,,,,43,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,6270,44,,,,,,,,,,,21,15,,,,,,,,,,,,,10,3,,,,,,,30,3,,,,,,,,,22,25,,,,,,,63,18,,,,,,,215,97,,,,,,,,,2438,53,21,2,750,24,23,9,,,,,20,65,,,162,77,,,,,,,,,,,,,,,,,,,32,30,71,4,,,,,,,,,20,39,,,,,23,15,,,,,,,,,52,104,890,15,,,,,,,,,,,,,42,18,,,,,,,,,12,3,,,,,,,,,,,,,,,20,2,,,,,14,7,,,,,,,,,,,,,36,71,15,3,14,38,,,,,,,,,,,,,,,,,86,39,,,,,154,26,,,,,758,23,,,,,,,,,,,,,13,8,10,2,18,13,,,,,,,,,,,,,36,49,,,,,28,3,,,,,,,,,,,68,18,,,,,22,21,,,4,2,,,,,57,8,,,,,,,,,,,,,,,,,,,,,,
891,6157,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,,,,,,,,,,,,,,,368,69,,,,,,,,,3293,43,,,565,28,,,,,,,,,,,649,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,5774,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,243,,,,,,,,,5697,24,,,29,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41114,5669,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5464,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,5506,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5400,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,5448,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,,,,,,,11,49,,,,,,,173,106,,,,,,,,,2234,56,,,488,31,,,,,,,,,,,608,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,19,,,,,,,,,,,,,,,1076,14,,,,,,,,,,,,,,,252,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,94,,,,,,,,,,,140,50,,,,,,,,,,,,,,,,,51,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,17
4192,5438,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,,,,,,,57,19,,,,,31,26,1049,30,,,,,,,,,3,981,,,217,47,,,,,,,42,39,,,326,53,,,,,,,,,,,,,7,4,,,,,18,40,,,,,,,,,,,111,20,,,,,,,,,,,,,,,591,29,415,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,31,,,,,,,,,,,,,,,,,,,,,135,30,,,,,,,,,,,2092,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,22,,,,,,,,,,,,,,,,,,,,,,,21,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,5380,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,33,,,,,,,,,,,,,17,37,223,94,,,,,,,,,3659,41,,,,,,,,,,,26,57,,,285,57,,,,,,,,,,,,,,,,,,,21,37,,,,,,,,,,,,,,,,,,,,,,,6,4,,,152,63,457,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,45,,,15,36,,,,,,,,,,,,,,,,,31,69,,,,,42,41,,,,,205,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,46,,,,,,,,,,,,,,,,,47,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,53
2381,5234,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,32,,,,,,,,,,,,,,,,,,,,,,,,,4015,37,,,527,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178900,4755,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,25,,,,,,,636,47,,,,,,,,,3874,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55763,4736,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,71,1533,18,,,,,,,,,1552,71,,,,,,,,,,,48,37,,,269,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,28,419,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,32,,,,,,,,,,,,,,,,,,,,,115,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4559,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,29,274,81,,,,,,,,,3647,42,,,35,101,,,,,,,26,56,,,83,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,62,,,,,,,,,,,,,,,15,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,41,,,34,25,,,,,,,,,,,,,,,,,,,,,,,20,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,32
2399,4550,56,,,,,,,,,,,40,12,,,,,,,12,3,,,,,,,13,19,,,,,,,,,6,7,,,,,25,20,,,,,,,23,36,,,,,,,155,112,,,,,,,,,2364,55,9,14,530,29,,,,,11,17,29,49,,,145,83,,,,,,,,,,,,,,,,,,,34,28,,,,,,,,,,,21,38,,,,,,,,,,,,,,,117,75,199,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,55,,,,,,,,,6,5,,,,,,,,,,,66,47,,,,,76,33,,,11,12,401,33,,,,,,,,,,,,,,,,,9,22,,,,,,,,,,,,,29,54,,,,,,,,,,,,,,,,,25,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,31
13713,4471,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,52,,,,,,,,,,,,,33,24,804,38,,,,,,,,,1345,80,,,222,46,,,7,11,,,39,42,,,807,26,,,,,,,,,,,,,,,,,,,29,32,,,,,,,,,,,7,48,,,,,,,,,,,4,7,,,203,55,191,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,29,,,,,214,18,,,,,103,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,48,,,,,,,,,,,,,,,,,116,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,27
68448,4261,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,17,,,,,,,,,,,,,15,43,430,63,,,,,,,,,2488,52,,,,,,,,,,,,,,,778,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,47,,,,,,,,,,,,,,,16,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,79,,,,,,,,,1,6,,,,,,,,,,,108,36,,,,,28,47,,,,,49,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34848,4179,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,56,435,61,,,,,,,,,3183,45,,,259,41,,,,,,,10,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,83,88,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,42
11733,4058,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,148,,,,,,,5,1,899,109,,,,,,,,,,,,,,,139,85,,,,,,,,,,,,,,,,,,,,,,,,,250,4,,,,,13,45,,,,,,,,,,,,,,,2460,4,41,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,,,,,,,,,,,71,4,,,,,37,7,,,,,6,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,3835,61,,,,,,,,,,,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,51,,,,,,,13,47,,,,,,,229,93,,,,,,,,,2704,48,,,158,51,,,,,,,68,29,,,172,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,38,,,,,,,,,,,,,,,,,,,,,48,57,,,,,37,43,,,,,130,55,,,,,,,,,,,,,,,,,,,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11634,3772,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660,40,,,,,,,,,,,,,,,32,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,69
2163,3744,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,79,,,,,,,,,2497,50,,,125,63,,,,,,,30,47,,,220,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,49
