bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
6819,7996,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,16,4323,2,,,,,,,,,1738,61,12,11,120,59,,,,,,,45,40,,,260,52,,,,,,,,,,,,,,,,,,,,,27,37,,,,,,,,,,,,,,,,,,,,,,,7,4,,,138,60,83,63,,,,,,,,,,,,,9,62,,,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,,80,50,,,21,30,,,,,,,,,,,,,,,,,,,,,595,13,,,,,22,52,,,,,,,170,48,,,,,,,,,,,,,,,,,,,,,23,16,,,,,,,,,,,,,66,31,,,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,38
4192,7755,27,,,,,,,,,,,,,,,,,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,25,,,,,,,49,27,,,,,45,19,912,28,,,,,,,,,3287,31,,,174,48,,,,,,,44,41,,,295,48,,,,,,,,,,,,,7,4,,,,,,,29,36,,,,,,,,,,,58,24,,,,,,,,,,,,,,,412,28,462,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,37,,,,,,,,,,,,,,,,,,,,,,,,,101,37,,,,,,,,,,,,,1519,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,26,,,,,,,,,,,,,,,,,,,,,,,,,38,20,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,77,53
2392,7568,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,24,,,,,,,98,20,,,,,,,650,41,,,,,38,11,,,4098,23,,,245,40,,,7,9,166,7,58,33,,,634,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,38,,,,,,,,,,,,,,,349,30,288,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,25,,,75,16,,,,,,,,,,,,,,,,,,,,,297,24,,,,,101,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,21,,,,,,,20,11,,,,,78,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,43
2719,7520,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,90,,,,,,,13,48,,,,,29,32,580,45,,,,,,,,,4732,20,7,21,288,37,9,20,,,,,50,36,,,668,24,,,,,,,,,,,,,,,,,,,,,90,17,,,,,,,,,,,19,40,,,,,,,,,,,,,,,359,29,,,,,,,,,,,,,,,26,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,47,,,,,,,,,,,,,,,,,,,,,,,,,42,59,,,,,,,,,,,,,250,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,38,,,,,,,,,,,,,,,,,,,,,,,,,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,31
39856,7498,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,7,,,,,,,,,,,,,,,53,6,,,,,,,72,24,,,,,32,27,537,47,,,,,,,,,1957,54,,,1450,10,,,,,,,,,,,622,27,,,,,,,,,,,,,,,,,,,,,150,12,,,,,,,,,,,103,19,,,,,,,,,,,,,,,920,11,,,,,,,,,,,,,,,37,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,37,,,,,,,,,,,,,,,,,,,,,219,26,,,,,,,,,,,,,875,17,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167,33
18011,7479,31,,,,,,,,,,,31,14,,,,,,,,,,,,,,,,,9,4,,,,,,,38,3,,,,,,,,,26,17,,,,,,,57,26,,,,,,,235,80,,,,,,,,,2793,38,9,16,751,25,15,15,5,13,,,15,74,,,147,81,,,,,,,,,,,,,,,,,,,,,42,28,76,4,,,10,16,,,,,40,26,,,,,23,15,,,,,,,,,69,88,824,14,,,,,,,,,7,3,,,39,18,,,,,,,,,7,2,,,,,,,,,,,5,2,,,,,,,13,4,,,,,18,8,,,,,,,,,,,,,54,59,2,18,4,46,,,,,,,,,,,,,,,,,,,,,927,9,,,,,389,12,,,,,,,540,23,,,,,,,,,,,,,,,,,10,8,15,3,25,15,,,,,,,,,,,,,20,66,,,,,14,6,,,,,,,,,,,,,30,17,,,,,37,21,,,16,2,,,,,86,11,,,,,,,,,,,6,7,,,,,,,,,,,,
2407,7328,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,211,,,,,,,,,7168,13,,,103,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2398,7174,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,38,319,61,,,,,,,,,5676,17,2,46,145,54,,,,,,,23,51,,,494,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,55,,,,,,,,,,,,,,,,,,,,,,,,,43,58,,,,,,,,,,,,,182,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,56,,,,,,,,,,,,,,,,,,,13,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,7081,34,,,,,,,,,,,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,39,,,,,,,44,29,,,,,29,30,244,76,,,,,,,,,2587,44,6,23,2090,6,,,,,,,67,31,,,573,29,,,,,,,,,,,,,,,,,,,,,41,29,,,,,,,,,,,48,25,,,,,,,,,,,,,,,210,43,,,,,,,,,,,,,,,27,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,128,11,,,,,,,,,,,,,,,,,,,,,128,33,,,,,94,32,,,,,,,13,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,19,,,,,,,,,,,,,19,12,,,,,,,,,,,27,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,540,16
5432,6500,35,,,,,,,,,,,123,8,,,8,2,,,,,,,,,,,,,,,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,62,,,,,,,,,2164,51,,,1358,13,,,,,152,9,30,47,,,280,49,,,,,,,,,,,,,,,24,3,,,,,132,14,331,3,,,,,,,,,,,,,,,195,6,,,,,,,,,219,40,94,59,,,,,,,,,,,,,17,42,,,,,,,,,,,,,,,,,,,48,7,,,,,,,,,11,6,,,60,3,,,,,,,,,,,,,,,124,38,9,8,41,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,61,,,,,56,3,,,25,3,,,467,2,,,,,,,,,,,67,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,47
2785,6335,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,2,,,,,,,,,,,,,23,37,235,79,,,,,,,,,588,135,8,18,2990,5,,,8,7,,,21,56,,,796,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,12,40,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524,15,,,,,,,,,,,,,,,,,,,,,4,1,,,57,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,36,76
2921,6252,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,65,,,,,,,,,,,,,,,426,54,,,,,,,,,3963,24,,,,,,,,,,,,,,,236,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249,11,,,,,,,,,,,,,43,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,5549,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,20,,,,,,,,,,,,,,,707,38,,,,,129,7,,,3294,30,,,531,28,,,,,,,,,,,137,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,5157,39,,,,,,,,,,,30,15,,,,,,,16,5,,,,,,,,,,,14,16,,,,,,,,,5,8,,,,,83,3,,,,,,,36,30,,,,,,,185,96,,,,,,,,,2711,43,21,5,509,30,,,,,10,22,19,60,,,162,74,,,,,,,,,,,,,,,,,,,,,52,27,,,,,,,,,,,34,30,,,,,,,,,,,,,,,271,33,159,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,63,,,,,,,,,,,8,5,,,,,,,,,,,,,80,41,,,,,116,28,,,,,22,11,350,29,,,,,,,,,,,,,,,,,,,8,4,26,14,,,,,,,,,,,,,22,62,,,,,,,,,,,,,,,,,,,26,20,,,,,,,,,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,117,37
36218,4995,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,51,,,,,,,32,34,,,,,15,48,972,27,,,,,,,,,2782,39,,,39,102,,,,,,,19,63,,,204,61,,,,,,,,,,,,,,,,,,,,,17,45,,,,,,,,,,,,,,,,,,,,,,,,,,,57,100,523,17,,,,,,,,,,,,,17,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,54,,,28,28,,,,,,,,,,,,,,,,,,,,,56,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,45
1917,4947,41,,,,,,,,,,,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,35,,,,,,,26,36,,,,,76,15,309,64,,,,,,,,,2499,46,1,51,231,41,,,2,16,122,13,19,59,,,373,43,,,,,,,,,,,,,,,,,,,,,89,18,,,,,,,,,,,,,,,,,,,,,,,,,,,84,80,,,,,,,,,,,,,,,39,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,9,,,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153,52,,,,,,,,,,,,,,,,,,,,,6,36,,,,,,,,,,,,,55,37,,,,,,,,,,,,,,,,,,,,,,,,,8,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,58
30549,4626,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,40,,,,,8,64,422,55,,,,,,,,,2891,37,,,198,45,,,,,,,,,,,257,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,51,,,,,,,,,,,,,,,162,53,251,33,,,,,,,,,,,,,7,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,51,,,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,4593,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,84,,,,,,,,,,,,,40,22,336,59,,,,,,,,,2768,40,,,62,84,,,,,13,21,136,24,,,8,373,,,,,,,,,,,,,,,,,,,,,18,43,,,,,,,,,,,17,41,,,,,,,,,,,,,,,256,35,122,50,,,,,,,,,,,,,26,26,,,,,,,,,,,,,,,,,,,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,33,3,15,127,12,,,,,,,,,,,,,,,,,,,,,155,31,,,,,,,,,,,,,209,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,21,,,,,,,,,,,,,7,18,,,,,,,,,,,,,,,,,,,,,19,16,,,,,,,,,,,,,,,,,,,,,,,,
1258,4534,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,32,,,,,,,753,33,,,,,,,,,3686,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,4529,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,32,,,,,,,,,,,,,27,34,149,108,,,,,,,,,1343,74,6,25,169,49,,,3,15,39,16,,,,,183,65,,,,,,,,,,,,,,,,,,,,,67,26,,,,,,,,,,,,,,,,,27,14,,,,,,,,,68,90,67,67,,,,,,,,,,,,,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,56,,,8,39,,,,,,,,,,,,,,,,,,,,,1462,5,,,,,119,26,,,,,,,339,30,,,,,,,,,,,,,,,,,,,,,15,18,,,,,,,,,,,,,31,51,,,,,,,,,,,,,72,7,,,,,,,,,,,16,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,29
188834,4434,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873,29,,,,,,,,,3364,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,4387,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,40,,,,,,,,,,,,,32,26,703,40,,,,,,,,,1225,80,,,321,34,,,7,11,,,55,35,,,863,19,,,,,,,,,,,,,,,,,,,,,34,33,,,,,,,,,,,6,50,,,,,,,,,,,5,5,,,173,50,171,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,32,,,,,224,18,,,,,,,166,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,45,,,,,,,,,,,,,,,,,,,61,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,34
483,4288,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,37,,,,,,,21,39,,,,,13,50,228,81,,,,,,,,,2728,42,1,49,71,76,,,,,,,18,64,,,192,63,,,,,,,,,,,,,,,,,,,,,12,47,,,,,,,,,,,,,,,,,,,,,,,1,7,,,180,49,410,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,62,,,15,33,,,,,,,,,,,,,,,,,,,,,27,69,,,,,54,39,,,,,,,156,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,81,,,,,,,,,,,,,,,,,,,19,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,57
5894,4205,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,33,,,,,,,,,,,,,,,310,63,,,,,,,,,1521,70,,,299,36,,,,,,,37,45,,,268,51,,,,,,,,,,,,,,,,,,,,,74,24,,,,,,,,,,,,,,,,,,,,,,,,,,,193,46,275,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,20,,,,,13,13,700,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,41,,,,,,,,,,,,,,,,,,,21,23,,,,,41,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,42
2281,4193,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,22,,,,,,,,,,,,,,,,,,,,,,,,,2759,41,,,902,20,,,,,,,,,,,234,57,,,,,,,,,,,,,,,,,,,,,34,32,,,,,,,,,,,,,,,,,,,,,,,,,,,210,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,4127,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,126,,,,,,,88,1,1180,83,,,,,,,,,,,,,,,211,60,,,,,,,,,,,,,,,,,,,,,,,,,,,375,2,,,,,13,44,,,,,,,,,,,,,,,1920,4,50,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,,,,,,,,,,,65,6,,,,,82,8,,,,,4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,4108,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270,19,,,,,,,,,1544,69,,,,,,,,,,,619,5,,,71,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,4038,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,36,,,,,,,169,12,,,,,,,138,114,,,,,,,,,1757,59,,,223,42,,,,,,,,,,,361,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,23,,,,,,,,,,,,,,,573,18,,,,,,,,,,,,,,,116,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,67,,,,,,,,,,,,,218,41,,,,,,,,,,,,,,,,,,,,,85,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,24
178900,4002,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,21,,,,,,,306,66,,,,,,,,,2898,35,,,,,,,,,,,,,,,152,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,33,,,,,,,,,,,,,,,136,62,103,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,36,,,,,,,,,,,,,169,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34848,3873,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,78,1112,24,,,,,,,,,2345,48,,,126,58,,,,,,,5,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,74,91,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,31,,,,,,,,,,,,,,,,,,,,,,,47,65
41114,3543,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2952,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,25
28,3524,57,,,,,,,,,,,171,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,106,,,,,,,,,1721,63,,,159,52,,,,,,,11,92,,,159,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,12,,,,,,,,,113,67,759,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,49,,,,,,,,,,,,,,,,,,,75,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
