bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,ary,ary_rank,arz,arz_rank,as,as_rank,ast,ast_rank,avk,avk_rank,awa,awa_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,diq,diq_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fj,fj_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gcr,gcr_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,hyw,hyw_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lmo,lmo_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,ti,ti_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
5432,9078,24,,,,,,,,,,,267,10,,,,,8,2,,,,,,,,,,,,,,,,,,,,,23,14,,,,,32,3,,,,,,,,,26,19,,,,,,,,,,,,,,,212,77,,,,,,,,,,,4960,22,,,664,24,,,,,498,6,10,106,,,,,192,70,,,,,,,,,,,,,,,,,15,4,,,,,81,22,247,3,,,,,,,,,,,,,,,,,311,7,,,,,,,,,132,52,148,42,,,,,,,,,,,,,22,37,,,,,,,,,,,,,17,3,,,,,,,48,4,,,,,,,,,122,3,,,34,3,,,,,,,,,,,,,,,142,39,9,10,18,31,,,,,,,,,,,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,12,,,,,42,46,,,,,140,3,,,35,2,,,390,4,,,,,,,,,,,,,37,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,40
2398,9066,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,22,416,47,,,,,,,,,,,7155,13,4,26,148,54,,,,,,,40,47,,,,,605,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,77,134,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,52,,,,,,,,,,,,,,,,,,,,,,,,,94,34,,,,,,,,,,,,,222,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,50,,,,,,,,,,,,,,,,,,,,,18,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,8506,26,,,,,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,16,,,,,,,52,28,,,,,39,21,720,25,,,,,,,12,15,,,4720,23,,,279,37,,,,,,,48,40,,,,,305,55,,,,,,,,,,,,,,,7,6,,,,,,,22,47,,,,,,,,,,,52,25,,,,,,,,,,,,,,,,,255,30,270,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,37,,,,,,,,,,,,,,,,,,,,,,,,,96,32,,,,,,,,,,,,,1291,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,51,,,,,,,,,,,,,,,,,,,,,,,,,,,46,17,,,,,,,,,,,,,,,,,,,,,4,10,,,,,,,,,,,67,63
11733,8091,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258,64,,,,,,,,,14,2,1670,57,,,,,,,,,,,,,,,,,575,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841,1,,,,,26,35,,,,,,,,,,,,,,,,,4365,2,49,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,,,,,,,,191,4,,,,,85,9,,,,,9,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,7805,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,34,,,,,,,94,21,,,,,,,539,37,,,,,,,193,6,,,4139,26,,,200,45,,,2,17,159,9,103,28,,,,,883,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,26,,,,,,,,,,,,,,,,,232,35,305,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,29,,,96,13,,,,,,,,,,,,,,,,,,,,,238,21,,,,,82,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,,,,,,,12,17,,,,,115,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,48
50381,7748,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,31,452,44,,,,,,,,,,,5749,18,,,320,35,,,,,29,17,85,32,,,,,318,54,,,,,,,,,,,,,,,,,,,,,,,120,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,19,68,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,7520,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,18,4001,2,,,,,,,,,,,1542,63,3,35,93,65,,,,,,,43,45,,,,,278,59,,,,,,,,,,,,,,,,,,,,,,,28,42,,,,,,,,,,,,,,,,,,,,,,,,,5,5,,,314,27,64,65,,,,,,,,,,,,,8,74,,,,,,,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,136,41,,,22,29,,,,,,,,,,,,,,,,,,,,,474,12,,,,,20,58,,,,,,,160,51,,,,,,,,,,,,,,,,,,,,,38,13,,,,,,,,,,,,,72,34,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,47
822,7287,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,11,20,,,,,,,,,,,,,,,22,23,,,,,,,138,17,,,8,5,20,32,660,29,,,,,,,22,14,,,2223,48,10,7,392,32,,,,,,,242,10,,,,,497,36,,,,,,,,,,,,,,,,,,,,,,,29,40,,,,,,,,,,,91,18,,,,,,,,,,,,,,,,,381,22,225,31,,,,,,,,,,,,,65,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,17,19,5,77,15,,,,,,,,,,,,,,,,,,,,,157,25,,,,,102,27,,,,,,,634,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,21,,,,,,,,,,,,,,,,,,,,,12,34,,,,,16,32,,,,,,,,,15,22,,,,,,,,,,,,,,,,,,,,,,,646,18
2386,7176,32,,,,,,,,,,,57,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,29,,,,,,,48,31,,,,,28,28,245,68,,,,,,,,,,,3025,33,1,49,1249,10,,,,,,,85,31,,,,,604,27,,,,,,,,,,,,,,,,,,,,,,,40,36,,,,,,,,,,,38,30,8,11,,,,,,,,,,,,,,,244,32,,,,,,,,,,,,,,,24,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7,182,7,,,,,,,,,,,,,,,,,,,,,100,31,,,,,77,33,,,,,,,107,58,,,,,,,,,,,,,,,,,,,,,12,24,,,,,,,,,,,,,180,16,,,,,,,,,,,,,24,13,,,,,,,,,,,,,17,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,747,16
2719,7124,33,,,,,,,,,,,153,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,75,,,,,,,7,66,,,,,25,29,494,40,,,,,,,,,,,4619,25,1,51,204,44,5,15,,,,,45,42,,,,,557,32,,,,,,,,,,,,,,,,,,,,,,,70,24,,,,,,,,,,,22,37,,,,,,,,,,,,,,,,,178,39,,,,,,,,,,,,,,,37,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,48,,,,,,,,,,,,,,,,,,,,,,,,,40,48,,,,,,,,,,,,,229,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,42,,,,,,,,,,,,,,,,,,,,,,,,,,,12,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,27
2952,6836,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,24,,,,,,,,,,,,,101,10,480,42,,,,,,,,,,,3587,29,2,39,430,30,,,3,16,,,187,17,,,,,1038,18,,,,,,,,,,,,,,,,,,,,,,,16,53,,,,,,,,,,,,,,,,,,,15,17,,,,,,,6,11,239,34,23,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,38,,,69,18,,,,,,,,,,,,,,,,,,,,,,,,,,,76,34,,,,,,,90,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273,10,,,,,,,,,,,,,,,,,,,,,36,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,6709,35,11,4,,,,,,,,,78,18,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,,,,,,29,4,,,,,,,,,17,27,,,,,12,3,66,25,,,,,,,254,66,,,,,,,,,,,2680,42,6,19,711,23,7,14,4,15,,,15,87,,,,,184,71,,,,,,,,,,,,,,,,,,,,,,,41,35,136,4,,,10,16,,,,,34,32,,,,,,,20,15,,,,,,,,,67,82,604,15,,,,,,,,,4,4,,,37,24,,,,,,,,,7,4,,,10,7,,,,,,,,,10,2,,,,,,,38,4,,,,,78,7,,,,,,,,,,,,,113,46,13,9,18,32,,,,,,,,,,,,,,,,,,,,,92,35,,,,,245,18,,,,,,,582,20,,,,,,,,,,,,,,,,,15,7,17,3,19,15,,,,,,,,,,,,,49,44,,,,,19,5,,,,,,,,,,,,,,,47,22,,,,,18,29,,,7,2,,,,,100,14,,,,,,,,,,,11,4,,,,,,,,,,,171,36
2086,5969,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,10,,,,,,,,,,,,,,,638,31,,,,,,,,,,,387,173,,,1437,9,,,,,,,,,,,,,40,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,55,571,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,31,,,,,,,931,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911,13
39856,5911,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,9,,,,,,,,,,,,,,,24,21,,,,,,,78,23,,,,,16,39,365,55,,,,,,,,,,,1531,64,,,1156,13,,,,,,,52,38,,,,,446,43,,,,,,,,,,,,,,,,,,,,,,,113,16,,,,,,,,,,,49,27,,,,,,,,,,,,,,,,,550,14,,,,,,,,,,,,,,,27,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,42,,,,,,,,,,,,,,,,,,,,,106,29,,,,,427,9,,,,,,,580,21,,,,,,,,,,,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,39,,,,,54,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,30
1602,5732,38,,,,,13,2,,,,,73,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,32,,,,,,,48,30,,,,,12,46,294,61,,,,,,,,,,,3943,27,9,10,162,52,,,,,11,25,62,34,,,,,95,105,,,,,,,,,,,,,,,,,,,,,,,54,28,,,,,,,,,,,,,40,5,,,,,,,,,,,,,,,119,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,65,,,,,,,,,,,,,,,,,,,,,,,,,78,38,,,,,70,35,,,,,,,181,49,,,,,,,,,,,,,,,,,,,4,6,14,21,,,,,,,,,,,,,39,47,,,,,,,,,,,,,,,,,,,,,267,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,58
1269,5699,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547,17,,,,,,,,,,,1587,60,,,,,,,,,,,998,3,,,,,108,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,5695,40,,,,,,,,,,,55,21,,,,,,,,,,,,,,,10,6,,,,,,,,,,,13,19,,,,,,,,,3,8,,,,,17,26,,,,,,,81,22,,,,,,,262,63,,,,,,,69,10,,,2802,38,8,13,410,31,,,,,25,20,43,44,,,,,182,72,,,,,,,,,,,,,,,,,,,,,,,68,25,,,,,,,,,,,41,29,,,,,,,,,,,,,,,,,145,49,152,40,,,,,,,,,,,,,,,,,,,,,,,,,,,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,60,,,,,,,,,,,6,5,,,,,,,,,,,,,81,37,,,,,122,23,,,,,19,13,388,31,,,,,,,,,,,,,,,,,,,8,5,42,12,,,,,,,,,,,,,39,48,,,,,,,,,,,,,,,,,,,,,50,21,,,,,21,28,,,,,,,,,304,8,,,,,,,,,,,,,,,,,,,,,,,155,37
1258,5625,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,27,,,,,,,849,24,,,,,,,,,,,4690,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73664,5552,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135,82,,,585,25,,,,,,,,,,,,,3832,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,5305,43,,,,,,,,,,,209,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,106,,,,,,,,,,,1440,69,,,505,26,,,,,,,18,69,,,,,355,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,11,,,,,,,,,294,28,2119,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,60,,,,,,,,,,,,,,,,,,,,,121,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5183,44,,,,,,,,,,,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,38,,,,,,,13,54,,,,,78,13,397,49,,,,,,,,,,,2565,43,2,38,226,41,,,,,86,13,29,52,,,,,484,37,,,,,,,,,,,,,,,,,,,,,,,101,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,66,,,,,,,,,,,,,,,26,32,,,,,,,,,,,,,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790,12,,,19,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,64,,,,,,,,,,,,,,,,,,,,,7,29,,,,,,,,,,,,,61,40,,,,,,,,,,,,,,,,,,,,,20,28,,,,,5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,65
9209,5050,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,56,,,,,,,,,,,,,33,26,318,60,,,,,,,,,,,2555,45,,,165,51,,,,,6,29,137,23,,,,,522,35,,,,,,,,,,,,,,,,,,,,,,,25,46,,,,,,,,,,,19,39,,,,,,,,,,,,,,,,,146,48,61,69,,,,,,,,,,,,,20,40,,,,,,,,,,,,,,,,,,,,,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,28,2,18,102,12,,,,,,,,,,,,,,,,,,,,,180,23,,,,,,,,,,,,,321,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,27,,,,,,,,,,,,,12,17,,,,,,,7,41,,,,,,,,,,,,,,,36,19,,,,,,,,,,,,,,,,,,,,,,,,
13713,4905,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,36,,,,,,,,,,,,,51,20,635,32,,,,,,,,,,,1156,79,,,231,40,,,8,8,,,102,29,,,,,760,23,,,,,,,,,,,,,,,,,,,,,,,42,34,,,,,,,,,,,6,52,,,,,,,,,,,,,3,7,,,371,24,132,44,,,,,,,,,,,,,17,47,,,,,,,,,,,,,,,,,,,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,32,,,,,,,,,,,,,,,,,,,,,,,,,85,36,,,,,167,21,,,,,,,415,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,29,,,,,,,,,,,,,,,,,,,,,63,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,24
2785,4891,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,2,,,,,,,,,,,,,6,62,186,86,,,,,,,,,,,589,136,3,34,2348,5,,,13,5,,,15,84,,,,,539,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,31,,,,,,,,,,,,,,,,,469,18,20,100,,,,,,,,,,,,,,,,,,,,,52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,21,,,,,,,,,,,,,,,,,,,,,16,1,,,47,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,44,74
188834,4795,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687,28,,,,,,,,,,,3504,30,,,,,,,,,,,,,,,,,358,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,4582,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,33,,,,,,,,,,,,,,,,,,,,,,,,,,,3234,31,,,775,20,,,,,,,,,,,,,302,56,,,,,,,,,,,,,,,,,,,,,,,35,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255613,4537,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,25,406,,,,,,,,,,,515,149,,,,,,,,,,,,,,,,,20,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397,3,,,,,,,,,11,199,,,,,,,257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,23
2921,4391,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,49,,,,,,,,,,,,,,,378,53,,,,,,,,,,,2813,37,,,,,,,,,,,,,,,,,133,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,14,,,,,,,,,,,,,33,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,4317,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,125,,,,,,,,,,,2562,44,,,,,,,,,,,,,,,,,460,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,24,,,,,,,,,,,,,,,,,157,44,,,,,,,,,,,,,,,34,25,,,,,,,,,,,,,,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,83,,,3,51,,,,,,,,,,,,,,,,,,,,,95,33,,,,,,,,,,,,,53,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,82,,,,,,,,,,,,,23,14,,,,,,,,,,,,,34,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,17
483,4236,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,44,,,,,,,21,40,,,,,9,50,140,104,,,,,,,,,,,2913,36,5,21,46,89,,,,,,,10,104,,,,,255,62,,,,,,,,,,,,,,,,,,,,,,,13,55,,,,,,,,,,,,,,,,,,,,,,,,,12,2,,,99,60,406,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,72,,,7,37,,,,,,,,,,,,,,,,,,,,,25,62,,,,,27,51,,,,,,,66,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,69,,,,,,,,,,,,,,,,,,,,,18,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,46
