bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
5432,8119,28,,,,,,,,,,,168,8,,,28,2,,,,,,,,,,,,,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,57,,,,,,,,,4791,23,,,1200,13,,,,,191,7,9,88,,,136,67,,,,,,,,,,,,,,,2,4,,,74,20,115,3,,,,,,,,,,,,,,,306,5,,,,,,,,,112,59,91,52,,,,,,,,,,,,,20,29,,,,,,,,,,,,,,,,,29,6,,,,,,,2,7,,,7,3,,,,,,,,,,,,,,,124,30,5,12,60,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,5,,,94,2,,,115,6,,,,,,,,,,,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,33
2398,7573,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,60,,,,,,,,,6447,17,8,13,85,62,,,,,,,21,45,,,386,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,43,,,,,,,,,,,,,,,,,,,,,36,54,,,,,,,,,,,129,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,44,,,,,,,,,,,,,,,,,,,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,6900,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,19,4124,2,,,,,,,,,1402,64,10,10,50,84,,,,,,,12,73,,,184,56,,,,,,,,,,,,,,,,,,,34,30,,,,,,,,,,,,,,,,,,,,,,,3,6,,,91,70,96,50,,,,,,,,,,,,,11,43,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,58,52,,,29,29,,,,,,,,,,,,,,,,,343,15,,,,,21,58,,,,,149,51,,,,,,,,,,,,,,,,,10,16,,,,,,,,,,,,,61,24,,,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,41
2386,6344,31,,,,,,,,,,,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,37,,,,,,,15,37,,,,,11,44,103,112,,,,,,,,,2598,40,3,35,1677,7,,,,,,,87,20,,,305,38,,,,,,,,,,,,,,,,,,,74,19,,,,,,,,,,,35,26,,,,,,,,,,,,,,,155,45,,,,,,,,,,,,,,,41,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,344,4,,,,,,,,,,,,,,,,,87,36,,,,,80,34,,,,,6,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,26,,,,,,,,,,,,,32,9,,,,,,,,,,,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,514,12
2921,6334,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,67,,,,,,,,,,,,,,,374,47,,,,,,,,,4107,26,,,,,,,,,,,,,,,207,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315,11,,,,,,,,,,,,,41,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,27,,,,,,,,,,,,,,,,,,,,,,,,,,,142,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,5898,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,15,,,,,,,61,18,,,,,28,26,1694,13,,,,,,,,,5,981,,,306,31,,,,,,,44,31,,,210,50,,,,,,,,,,,,,6,4,,,,,14,42,,,,,,,,,,,57,23,,,,,,,,,,,,,,,545,14,472,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175,24,,,,,,,,,,,,,,,,,,,,,159,28,,,,,,,,,,,1996,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,22,,,,,,,,,,,,,,,,,,,,,,,,,21,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39856,5815,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,8,,,,,,,,,,,,,,,29,16,,,,,,,40,23,,,,,21,30,561,38,,,,,,,,,2132,49,,,,,,,,,,,,,,,699,20,,,,,,,,,,,,,,,,,,,137,9,,,,,,,,,,,109,14,,,,,,,,,,,,,,,599,9,,,,,,,,,,,,,,,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,44,,,,,,,,,,,,,,,,,249,21,,,,,,,,,,,842,16,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,24
1111,5705,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12,,,,,,,,,,,,,,,820,24,,,,,78,7,,,3340,32,,,695,21,,,,,,,,,,,148,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,5676,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,34,,,,,,,780,25,,,,,,,,,4856,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,5527,37,,,,,,,,,,,48,11,,,,,,,,,,,,,,,4,4,,,,,,,40,5,,,,,,,,,20,25,,,,,,,112,13,,,,,,,177,77,,,,,,,,,2137,48,4,30,621,25,13,15,,,,,10,82,,,133,68,,,,,,,,,,,,,,,,,,,31,31,53,6,,,,,,,,,20,35,,,,,17,15,,,,,,,,,61,89,858,15,,,,,,,,,,,,,24,27,,,,,,,,,5,3,,,,,,,,,,,,,,,13,5,,,,,22,8,,,,,,,,,,,,,39,59,8,9,9,40,,,,,,,,,,,,,,,,,59,39,,,,,288,14,,,,,490,26,,,,,,,,,,,,,5,8,13,2,14,13,,,,,,,,,,,,,15,63,,,,,25,4,,,,,,,,,,,,,73,18,,,,,16,25,,,1,2,,,,,49,8,,,,,,,,,,,,,,,,,,,,,,
5894,5085,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,29,,,,,,,,,,,,,,,340,50,,,,,,,,,2235,45,,,302,32,,,,,,,23,41,,,304,39,,,,,,,,,,,,,,,,,,,41,25,,,,,,,,,,,,,,,,,,,,,,,,,,,224,36,333,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223,19,,,,,,,,,,,,,,,,,,,,,,,,,,,251,16,,,,,662,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,50,,,,,,,,,,,,,,,,,,,68,21,,,,,42,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,5033,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,36,,,,,9,47,291,55,,,,,,,,,3765,27,,,,,,,,,,,,,,,214,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,49,275,27,,,,,,,,,,,,,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,53,,,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,5027,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,2,,,,,,,,,,,,,31,23,222,65,,,,,,,,,525,137,2,40,2261,5,,,23,3,,,15,64,,,541,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525,15,35,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,7,,,,,,,,,,,,,,,,,,,4,1,71,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,,,,,,,,,,,,,25,85
2407,4920,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,236,,,,,,,,,4845,22,,,37,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,4900,42,,,,,,,,,,,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,36,,,,,,,10,43,,,,,93,9,306,54,,,,,,,,,2806,36,2,38,327,30,,,4,13,116,10,21,44,,,215,47,,,,,,,,,,,,,,,,,,,80,17,,,,,,,,,,,,,,,,,,,,,,,,,,,71,79,,,,,,,,,,,,,,,11,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572,9,,,16,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,52,,,,,,,,,,,,,,,,,2,38,,,,,,,,,,,,,28,43,,,,,,,,,,,,,,,,,,,,,,,,,6,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,55
483,4728,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,,,,,,,,,,,,,13,39,204,70,,,,,,,,,3153,33,,,52,83,,,,,,,14,66,,,206,53,,,,,,,,,,,,,,,,,,,22,35,,,,,,,,,,,,,,,,,,,,,,,3,5,,,171,42,426,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,49,,,7,42,,,,,,,,,,,,,,,,,19,79,,,,,56,36,,,,,189,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,45,,,,,,,,,,,,,,,,,,,28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,44
2281,4472,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,17,,,,,,,,,,,,,,,,,,,,,,,,,2903,34,,,1037,18,,,,,,,,,,,264,42,,,,,,,,,,,,,,,,,,,21,36,,,,,,,,,,,,,,,,,,,,,,,,,,,171,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,4459,45,,,,,,,,,,,29,13,,,,,,,16,3,,,,,,,,,10,19,,,,,,,,,5,6,,,,,32,13,,,,,,,16,35,,,,,,,175,78,,,,,,,,,1928,51,16,5,732,20,,,,,12,18,13,68,,,123,70,,,,,,,,,,,,,,,,,,,36,29,,,,,,,,,,,19,36,,,,,,,,,,,,,,,341,28,246,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,61,,,,,,,,,2,6,,,,,,,,,,,50,41,,,,,111,29,,,17,12,333,31,,,,,,,,,,,,,,,8,5,9,17,,,,,,,,,,,,,29,42,,,,,,,,,,,,,,,,,,,16,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,34
36218,4260,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,39,,,,,,,49,22,,,,,8,54,641,32,,,,,,,,,2385,42,,,41,92,,,,,,,20,47,,,103,80,,,,,,,,,,,,,,,,,,,23,34,,,,,,,,,,,,,,,,,,,,,,,,,,,98,65,633,16,,,,,,,,,,,,,9,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,60,,,22,33,,,,,,,,,,,,,,,,,42,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,35
28,4203,47,,,,,,,,,,,275,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221,66,,,,,,,,,1921,52,,,169,46,,,,,,,33,35,,,220,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,13,,,,,,,,,251,35,920,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,37,,,,,,,,,,,,,,,,,,,68,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,4180,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,38,,,,,,,,,,,,,66,14,618,35,,,,,,,,,1396,65,,,249,37,,,3,15,,,32,36,,,495,27,,,,,,,,,,,,,,,,,,,18,38,,,,,,,,,,,6,49,,,,,,,,,,,1,8,,,124,51,200,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,30,,,,,300,12,,,,,191,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,19,,,,,,,,,,,,,,,,,,,94,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,26
41114,3906,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3762,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,3835,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,105,,,,,,,23,1,914,87,,,,,,,,,,,,,,,178,58,,,,,,,,,,,,,,,,,,,,,,,,,377,1,,,,,15,38,,,,,,,,,,,,,,,1874,4,72,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,,,,,,,,,,,49,6,,,,,165,4,,,,,5,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,,,,,,,,,,,,,,,,,,,,,,,,,,
11634,3632,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556,30,,,,,,,,,,,,,,,22,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,63
34848,3607,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,64,354,48,,,,,,,,,2780,37,,,230,38,,,,,,,4,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,71,75,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,64
56796,3604,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,59,,,,,,,15,418,,,,,3,12,,,230,270,,,,,,,,,,,,,,,9,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153,3,,,,,,,,,,,,,16,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,31
3955,3603,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,24,,,,,,,5,56,,,,,,,127,96,,,,,,,,,1449,62,,,216,39,,,,,,,,,,,406,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,20,,,,,,,,,,,,,,,568,12,,,,,,,,,,,,,,,130,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,84,,,,,,,,,,,117,57,,,,,,,,,,,,,,,,,55,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,16
9209,3582,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,68,,,,,,,,,,,,,23,27,228,64,,,,,,,,,2279,44,,,25,106,,,,,,,44,32,,,1,393,,,,,,,,,,,,,,,,,,,15,41,,,,,,,,,,,11,43,,,,,,,,,,,,,,,336,29,70,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,100,36,2,19,109,11,,,,,,,,,,,,,,,,,83,37,,,,,,,,,,,198,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,40,,,,,,,,,,,,,9,14,,,,,,,,,,,,,,,,,,,,,10,16,,,,,,,,,,,,,,,,,,,,,,
1293,3540,56,,,,,,,,,,,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,,,,,,,7,52,,,,,,,162,84,,,,,,,,,2732,38,,,140,50,,,,,,,18,51,,,143,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,40,,,,,,,,,,,,,,,,,,,,,31,58,,,,,22,56,,,,,96,61,,,,,,,,,,,,,,,,,,,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,3258,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,35,197,72,,,,,,,,,2549,41,,,48,85,,,,,,,10,80,,,65,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,62,,,,,,,,,,,,,,,19,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,46,,,31,28,,,,,,,,,,,,,,,,,,,,,,,6,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,29
4112,3247,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,43,,,,,,,,,,,,,34,21,106,110,,,,,,,,,1412,63,5,24,191,42,,,3,14,57,12,,,,,208,51,,,,,,,,,,,,,,,,,,,28,32,,,,,,,,,,,,,,,,,14,16,,,,,,,,,123,53,83,55,,,,,,,,,,,,,53,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,51,,,24,31,,,,,,,,,,,,,,,,,265,19,,,,,246,17,,,,,160,49,,,,,,,,,,,,,,,,,9,18,,,,,,,,,,,,,19,55,,,,,,,,,,,,,21,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,32
29146,3208,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,46,,,,,,,,,834,95,,,,,,,,,,,,,,,94,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,37,,,,,,,,,,,,,,,,,47,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364,2904,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2447,8,,,,,,,,,387,174,,,,,,,,,,,,,,,37,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,2755,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,62,,,,,,,,,,,,,,,,,,,,,,,,,2357,43,,,280,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,2707,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2677,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,67
