bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,yi,yi_rank,za,za_rank,zh,zh_rank
2392,8579,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,28,,,,,,,159,12,,,,,,,883,34,,,,,,,,,4384,31,,,306,36,,,14,5,150,7,,,,,970,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,31,,,,,,,,,,,,,,,448,29,313,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241,21,,,51,22,,,,,,,,,,,,,,,,,337,21,,,,,72,33,,,,,,,,,,,,,,,,,,,,,,,9,23,,,,,,,17,9,,,,,99,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,42
3886,8415,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,4,,,,,,,,,,,,,,,9,41,,,,,,,,,,,,,114,9,2925,9,,,,,,,,,38,742,4,31,360,34,10,17,,,53,13,160,12,,,425,39,,,,,3,4,,,,,,,,,,,,,33,34,,,,,,,,,,,808,2,,,,,,,,,,,,,,,794,14,120,49,,,,,,,,,,,,,14,44,,,,,,,,,8,2,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,32,5,14,155,7,,,,,,,,,,,,,,,,,333,22,,,,,451,9,,,286,2,275,40,,,,,,,,,,,,,,,,,72,5,17,14,,,,,,,,,,,92,25,,,,,,,,,,,,,,,,,317,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,51
2398,8323,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,73,,,,,,,,,6881,19,2,44,130,59,,,,,,,16,73,,,471,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,55,,,,,,,,,,,,,,,,,,,,,61,48,,,,,,,,,,,202,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,39,,,,,,,,,,,,,,,,,71,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,8037,32,,,,,,,,,,,141,8,,,11,2,,,,,,,,,,,,,28,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,61,,,,,,,,,4551,29,,,1259,17,,,,,131,8,30,46,,,175,66,,,,,,,,,,,,,,,8,3,,,173,10,149,3,,,,,,,,,,,,,,,250,7,,,,,,,,,156,58,90,52,,,,,,,,,,,,,18,38,,,,,,,,,,,,,,,,,38,6,,,,,,,11,5,,,7,3,,,,,,,,,,,,,,,107,41,9,8,43,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3,24,2,,,179,4,,,,,,,,,,,19,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,53
2386,7673,33,,,,,,,,,,,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,52,,,,,,,43,23,,,,,11,45,135,115,,,,,,,,,3323,40,3,36,2480,7,,,,,,,82,26,,,276,50,,,,,,,,,,,,,,,,,,,57,24,,,,,,,,,,,39,26,,,,,,,,,,,,,,,278,39,,,,,,,,,,,,,,,53,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,97,11,,,,,,,,,,,,,,,,,72,43,,,,,84,30,,,,,10,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,26,,,,,,,,,,,15,11,,,,,,,,,,,26,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,466,15
1111,7596,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12,,,,,,,,,,,,,,,984,29,,,,,108,7,,,4280,32,,,641,27,,,,,,,,,,,284,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,7460,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,63,,,,,,,,,,,,,,,655,41,,,,,,,,,4514,30,,,,,,,,,,,,,,,287,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515,11,,,,,,,,,,,,,129,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,25,,,,,,,,,,,,,,,,,,,,,,,,,,,154,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30549,7177,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,32,,,,,12,44,481,51,,,,,,,,,5412,23,,,,,,,,,,,,,,,235,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,50,332,28,,,,,,,,,,,,,13,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,33,,,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,6906,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,3,,,,,,,,,,,,,37,26,400,54,,,,,,,,,684,126,13,8,3174,5,,,16,4,,,46,34,,,733,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680,20,53,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806,9,,,,,,,,,,,,,,,,,,,9,1,67,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,22,98
483,6665,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,47,,,,,,,,,,,,,22,32,275,78,,,,,,,,,4108,34,,,,,,,,,,,40,38,,,294,46,,,,,,,,,,,,,,,,,,,21,40,,,,,,,,,,,,,,,,,,,,,,,5,3,,,197,54,313,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,47,,,22,35,,,,,,,,,,,,,,,,,23,73,,,,,61,36,,,,,436,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,,,,,,,,,,,,,,,,,46,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,9
4112,6586,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,35,,,,,,,,,,,,,32,28,151,109,,,,,,,,,3619,37,9,11,201,46,,,5,11,62,11,,,,,277,49,,,,,,,,,,,,,,,,,,,43,31,,,,,,,,,,,,,,,,,20,17,,,,,,,,,109,69,616,19,,,,,,,,,,,,,46,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,15,,,36,27,,,,,,,,,,,,,,,,,304,23,,,,,173,25,,,,,248,42,,,,,,,,,,,,,,,,,8,27,,,,,,,,,,,,,16,73,,,,,,,,,,,95,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,33
36218,6462,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,56,,,,,,,52,22,,,,,5,74,1027,26,,,,,,,,,3709,35,,,67,89,,,,,,,25,53,,,184,65,,,,,,,,,,,,,,,,,,,19,44,,,,,,,,,,,,,,,,,,,,,,,,,,,105,72,842,17,,,,,,,,,,,,,18,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,42,,,33,29,,,,,,,,,,,,,,,,,69,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,30
18011,6421,41,,,,,,,,,,,15,17,,,,,,,,,,,,,,,,,,,,,,,26,3,,,,,,,,,17,32,,,,,,,73,17,,,,,,,178,97,,,,,,,,,2561,51,4,34,675,26,16,13,,,,,13,82,,,165,69,,,,,,,,,,,,,,,,,,,23,39,70,4,,,,,,,,,37,28,,,,,23,15,,,,,,,,,59,99,1144,14,,,,,,,,,,,,,29,27,,,,,,,,,7,4,,,,,,,,,,,,,,,38,2,,,,,36,5,,,,,,,,,,,,,40,66,7,11,24,33,,,,,,,,,,,,,,,,,91,37,,,,,131,28,,,,,647,25,,,,,,,,,,,,,3,10,7,4,19,14,,,,,,,,,,,,,41,43,,,,,34,4,,,,,,,,,,,100,17,,,,,14,31,,,5,2,,,,,49,8,,,,,,,,,,,,,,,,,,,,,,
3072,5792,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,75,,,,,,,,,4574,26,,,200,47,,,,,,,53,33,,,469,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41114,5785,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5510,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,5767,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,228,,,,,,,,,5687,21,,,32,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,5752,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,11,,,,,,,15,41,,,,,,,182,95,,,,,,,,,2376,53,,,529,29,,,,,,,,,,,505,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,18,,,,,,,,,,,,,,,1156,9,,,,,,,,,,,,,,,203,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,85,,,,,,,,,,,161,52,,,,,,,,,,,,,,,,,61,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,16
28,5736,46,,,,,,,,,,,279,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,57,,,,,,,,,2990,47,,,300,38,,,,,,,21,62,,,269,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,12,,,,,,,,,283,38,910,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,47,,,,,,,,,,,,,,,,,170,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,5598,47,,,,,,,,,,,20,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,51,,,,,,,27,29,,,,,72,12,305,69,,,,,,,,,3157,44,2,43,377,33,,,2,15,65,10,20,64,,,336,44,,,,,,,,,,,,,,,,,,,82,19,,,,,,,,,,,,,,,,,,,,,,,,,,,94,75,,,,,,,,,,,,,,,24,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665,11,,,26,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,53,,,,,,,,,,,,,,,,,11,19,,,,,,,,,,,,,64,34,,,,,,,,,,,,,,,,,,,,,,,17,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,44
2281,5572,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,18,,,,,,,,,,,,,,,,,,,,,,,,,3505,38,,,1343,15,,,,,,,,,,,218,57,,,,,,,,,,,,,,,,,,,54,25,,,,,,,,,,,,,,,,,,,,,,,,,,,331,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,5552,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,,,,,,,,,,,,,40,22,365,56,,,,,,,,,3646,36,,,50,95,,,,,,,81,27,,,4,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,36,,,,,,,,,,,,,,,430,30,85,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,176,28,4,17,99,10,,,,,,,,,,,,,,,,,134,32,,,,,,,,,,,311,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,32,,,,,,,,,,,9,14,,,,,,,,,,,,,,,,,,,,,11,15,,,,,,,,,,,,,,,,,,,,,,
5894,5357,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,70,,,,,,,,,,,,,,,353,59,,,,,,,,,2103,57,,,306,37,,,,,,,33,43,,,369,40,,,,,,,,,,,,,,,,,,,50,27,,,,,,,,,,,,,,,,,,,,,,,,,,,263,40,285,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,46,,,,,,,,,,,,,,,,,,,,,,,,,,,200,23,,,,,1112,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,41,,,,,,,,,,,,,,,,,78,19,,,,,54,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,5303,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,13,,,,,,,67,18,,,,,30,29,912,32,,,,,,,,,1,982,,,258,43,,,,,,,38,41,,,138,73,,,,,,,,,,,,,5,3,,,,,20,42,,,,,,,,,,,113,20,,,,,,,,,,,,,,,646,21,498,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,29,,,,,,,,,,,,,,,,,,,,,137,31,,,,,,,,,,,2132,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,28,,,,,,,,,,,,,,,,,,,,,,,30,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,5180,52,,,,,,,,,,,45,12,,,,,,,6,4,,,,,,,,,12,18,,,,,,,,,7,5,,,,,55,9,,,,,,,39,25,,,,,,,195,92,,,,,,,,,2171,56,8,13,1157,20,,,,,10,18,21,63,,,115,82,,,,,,,,,,,,,,,,,,,35,33,,,,,,,,,,,28,32,,,,,,,,,,,,,,,180,55,194,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,53,,,,,,,,,4,5,,,,,,,,,,,71,44,,,,,83,31,,,14,12,503,28,,,,,,,,,,,,,,,,,11,20,,,,,,,,,,,,,39,44,,,,,,,,,,,,,,,,,13,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,37
11733,4736,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,104,,,,,,,3,1,1089,85,,,,,,,,,,,,,,,162,70,,,,,,,,,,,,,,,,,,,,,,,,,388,3,,,,,21,37,,,,,,,,,,,,,,,2664,3,55,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,,,137,3,,,,,37,7,,,,,10,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,
11634,4693,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4553,28,,,,,,,,,,,,,,,39,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,47
98,4323,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,35,312,67,,,,,,,,,3325,39,,,40,99,,,,,,,18,66,,,90,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,62,,,,,,,,,,,,,,,20,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,31,,,35,28,,,,,,,,,,,,,,,,,,,,,,,15,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,31
2381,4214,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,27,,,,,,,,,,,,,,,,,,,,,,,,,2943,48,,,937,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13713,4205,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54,,,,,,,,,,,,,46,18,785,38,,,,,,,,,1235,77,,,262,42,,,5,12,,,39,40,,,736,22,,,,,,,,,,,,,,,,,,,33,35,,,,,,,,,,,12,46,,,,,,,,,,,,,,,133,64,148,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,33,,,,,212,22,,,,,130,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,60,,,,,,,,,,,,,,,,,134,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,28
1293,4034,58,,,,,,,,,,,13,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,49,,,,,,,10,45,,,,,,,178,96,,,,,,,,,3002,46,,,154,54,,,,,,,31,44,,,211,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,43,,,,,,,,,,,,,,,,,,,,,30,64,,,,,32,48,,,,,129,60,,,,,,,,,,,,,,,,,,,19,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29146,4028,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574,44,,,,,,,,,894,102,,,,,,,,,,,,,,,121,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,33,,,,,,,,,,,,,,,,,43,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,3934,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,73,,,,,,,,,,,,,,,201,90,,,,,,,,,2444,52,,,390,32,,,,,,,,,,,365,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364,3748,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3265,8,,,,,,,,,392,182,,,,,,,,,,,,,,,61,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17530,3730,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,274,,,,,,,,,984,97,,,,,,,,,,,,,,,71,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,37,,,,,,,,,,,,,2251,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,25
34848,3678,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,56,566,45,,,,,,,,,2637,50,,,145,57,,,,,,,12,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,76,116,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,49
