bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
3886,11196,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317,4,,,,,,,,,,,,,,,10,50,,,,,,,,,,,,,128,10,4795,6,,,,,,,,,16,957,9,8,463,32,13,15,,,98,11,279,18,,,606,39,,,,,6,3,,,,,,,,,,,,,25,39,,,,,,,,,,,937,2,,,,,,,,,,,,,,,1036,17,133,49,,,,,,,,,,,,,39,19,,,,,,,,,7,2,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,43,6,9,144,12,,,,,,,,,,,,,,,,,,,304,25,,,,,835,7,,,234,3,201,41,,,,,,,,,,,,,,,,,86,7,11,15,,,,,16,9,,,,,130,25,,,,,,,,,,,,,,,,,,,87,9,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,38
1258,10839,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,,,,,,,1244,31,,,,,,,,,9499,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,9739,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,46,,,,,,,,,,,,,90,13,570,56,,,,,,,,,5710,27,,,150,57,,,,,9,21,266,19,,,2,397,,,,,,,,,,,,,,,,,,,18,42,,,,,,,,,,,86,22,,,,,,,,,,,,,,,866,20,148,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,15,2,17,249,6,,,,,,,,,,,,,,,,,,,314,24,,,,,,,,,,,306,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,13,,,,,,,,,,,,,15,13,,,,,,,,,,,,,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,
2398,9550,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331,80,,,,,,,,,8090,15,3,33,113,65,,,,,,,25,58,,,581,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,60,,,,,,,,,,,,,,,,,,,,,,,43,60,,,,,,,,,,,157,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,56,,,,,,,,,,,,,,,,,,,11,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,9275,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35,,,,,,,,,,,,,,,1231,33,,,,,,,,,4875,31,,,,,,,,,,,,,,,672,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794,8,,,,,,,,,,,,,152,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2392,9111,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,15,,,,,,,107,17,,,,,,,920,40,,,,,24,12,,,4665,34,,,379,37,,,3,13,116,8,98,32,,,930,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,28,,,,,,,,,,,,,,,541,31,230,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,28,,,65,21,,,,,,,,,,,,,,,,,,,373,21,,,,,97,33,,,,,,,,,,,,,,,,,,,,,,,12,18,,,,,,,13,10,,,,,102,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,40
30549,8999,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,30,,,,,34,31,734,50,,,,,,,,,6114,22,,,,,,,,,,,,,,,494,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,46,588,21,,,,,,,,,,,,,6,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158,38,,,41,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,8667,34,,,,,,,,,,,159,9,,,12,2,,,,,,,,,,,,,,,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,87,,,,,,,,,5171,28,,,585,27,,,,,175,7,22,67,,,188,81,,,,,,,,,,,,,,,3,4,,,462,6,483,3,,,,,,,,,,,,,,,149,9,,,,,,,,,222,57,104,55,,,,,,,,,,,,,11,51,,,,,,,,,,,,,,,,,30,8,,,,,,,,,3,7,,,14,3,,,,,,,,,,,,,,,123,44,3,13,41,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3,,,34,2,,,196,4,,,,,,,,,,,25,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,33
178900,8578,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,7,,,,,,,1016,37,,,,,,,,,5811,25,,,,,,,,,,,,,,,342,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,31,,,,,,,,,,,,,,,432,36,134,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,28,,,,,,,,,,,180,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,8323,36,,,,,,,,,,,23,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,40,,,,,,,49,23,,,,,37,28,410,68,,,,,,,,,3498,43,3,32,2007,11,,,,,,,122,28,,,484,46,,,,,,,,,,,,,,,,,,,51,28,,,,,,,,,,,55,26,,,,,,,,,,,,,,,386,41,,,,,,,,,,,,,,,36,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,220,8,,,,,,,,,,,,,,,,,,,152,31,,,,,104,30,,,,,11,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,23,,,,,,,,,,,,,26,12,,,,,,,,,,,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,468,12
6819,7850,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,21,4842,5,,,,,,,,,1512,77,5,22,65,86,,,,,,,35,54,,,166,90,,,,,,,,,,,,,,,,,,,25,40,,,,,,,,,,,,,,,,,,,,,,,4,7,,,121,76,93,59,,,,,,,,,,,,,13,46,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,98,53,,,19,33,,,,,,,,,,,,,,,,,,,374,20,,,,,52,41,,,,,156,49,,,,,,,,,,,,,,,,,19,16,,,,,,,,,,,,,62,41,,,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,45
2407,7780,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,336,,,,,,,,,7707,16,,,39,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,7635,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,79,,,,,,,26,35,,,,,31,33,650,55,,,,,,,,,4691,33,6,15,462,33,,,,,,,54,43,,,684,36,,,,,,,,,,,,,,,,,,,105,18,,,,,,,,,,,24,36,,,,,,,,,,,,,,,267,49,,,,,,,,,,,,,,,19,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,52,,,,,,,,,,,,,,,,,,,,,,,60,48,,,,,,,,,,,217,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,34,,,,,,,,,,,,,,,,,,,,,,,,,8,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,28
41114,7416,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5972,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102,7
2281,7335,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,25,,,,,,,,,,,,,,,,,,,,,,,,,4658,35,,,1262,14,,,,,,,,,,,511,43,,,,,,,,,,,,,,,,,,,35,33,,,,,,,,,,,,,,,,,,,,,,,,,,,749,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172225,7255,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,47,,,,,,,81,198,,,,,,,,,6640,20,,,,,,,,,,,,,,,412,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,6371,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,128,,,,,,,5,1,1090,97,,,,,,,,,,,,,,,210,73,,,,,,,,,,,,,,,,,,,,,,,,,366,4,,,,,18,41,,,,,,,,,,,,,,,4325,2,43,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,,,,,,,,,,81,6,,,,,33,7,,,,,5,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,6194,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,73,,,,,,,,,,,,,,,454,64,,,,,,,,,2756,50,,,826,23,,,,,,,,,,,851,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,6052,45,,,,,,,,,,,23,16,,,,,,,,,,,,,,,,,,,,,,,,,39,3,,,,,,,,,17,30,,,,,,,132,14,,,,,,,210,111,,,,,,,,,2813,48,2,40,449,35,2,19,,,,,6,115,,,139,97,,,,,,,,,,,,,,,,,,,35,35,134,4,,,,,,,,,16,43,,,,,7,17,,,,,,,,,42,120,954,15,,,,,,,,,,,,,24,31,,,,,,,,,1,4,,,,,,,,,6,2,,,,,,,11,2,,,,,23,6,,,,,,,,,,,,,56,67,3,16,11,38,,,,,,,,,,,,,,,,,,,94,40,,,,,104,31,,,,,473,25,,,,,,,,,,,,,7,8,7,4,84,9,,,,,,,,,,,,,19,68,,,,,14,6,,,,,,,,,,,,,23,24,,,,,19,25,,,5,2,,,,,48,8,,,,,,,,,,,,,,,,,,,,,,,,
3955,6051,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,27,,,,,,,5,63,,,,,,,193,121,,,,,,,,,2138,60,,,482,30,,,,,,,,,,,803,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,17,,,,,,,,,,,,,,,1280,12,,,,,,,,,,,,,,,223,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,63,,,,,,,,,,,198,42,,,,,,,,,,,,,,,,,102,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,15
36218,6051,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,13,,,,,,,73,19,,,,,13,45,1437,27,,,,,,,,,2729,52,,,108,69,,,,,,,74,39,,,258,64,,,,,,,,,,,,,,,,,,,20,41,,,,,,,,,,,,,,,,,,,,,,,,,,,131,73,735,18,,,,,,,,,,,,,13,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,42,,,40,26,,,,,,,,,,,,,,,,,,,59,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,32
1917,5983,48,,,,,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,39,,,,,,,24,36,,,,,116,12,387,72,,,,,,,,,3180,44,6,13,504,29,,,3,12,66,12,14,86,,,446,49,,,,,,,,,,,,,,,,,,,74,22,,,,,,,,,,,,,,,,,,,,,,,,,,,110,79,,,,,,,,,,,,,,,15,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712,10,,,17,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,54,,,,,,,,,,,,,,,,,4,27,,,,,,,,,,,,,68,36,,,,,,,,,,,,,,,,,,,,,,,,,9,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,53
11634,5900,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5739,26,,,,,,,,,,,,,,,51,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,55
5894,5822,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,54,,,,,,,,,,,,,,,840,43,,,,,,,,,1970,63,,,256,44,,,,,,,53,46,,,372,53,,,,,,,,,,,,,,,,,,,84,21,,,,,,,,,,,,,,,,,,,,,,,,,,,375,43,268,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,20,,,,,967,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,37,,,,,,,,,,,,,,,,,,,37,18,,,,,47,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,35
2381,5773,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,23,,,,,,,,,,,,,,,,,,,,,,,,,4521,36,,,679,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,5626,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2,,,,,,,,,,,,,29,35,238,99,,,,,,,,,593,145,4,28,2272,9,,,10,5,,,15,85,,,737,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,21,36,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661,12,,,,,,,,,,,,,,,,,,,5,1,,,57,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,21,85
13713,5530,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,57,,,,,,,,,,,,,84,14,939,39,,,,,,,,,1454,81,,,338,39,,,5,9,,,66,40,,,1090,21,,,,,,,,,,,,,,,,,,,35,34,,,,,,,,,,,10,50,,,,,,,,,,,6,3,,,260,50,201,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,32,,,,,437,13,,,,,186,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,39,,,,,,,,,,,,,,,,,,,36,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,27
1269,5403,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753,23,,,,,,,,,2099,61,,,,,,,,,,,869,5,,,134,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68448,5074,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,51,,,,,,,,,,,,,12,48,420,66,,,,,,,,,2808,49,,,,,,,,,,,,,,,1135,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,45,50,75,,,,,,,,,,,,,14,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,64,,,,,,,,,1,7,,,,,,,,,,,,,102,36,,,,,34,49,,,,,70,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,5065,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4950,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188834,4970,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075,36,,,,,,,,,3824,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55763,4919,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,57,1237,32,,,,,,,,,1310,86,,,,,,,,,,,147,25,,,372,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675,25,639,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,20,,,,,,,,,,,,,,,,,,,,,,,111,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4847,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,44,,,,,,,,,,,,,14,43,222,108,,,,,,,,,3123,46,,,59,89,,,,,,,28,56,,,301,59,,,,,,,,,,,,,,,,,,,25,38,,,,,,,,,,,,,,,,,,,,,,,2,8,,,245,51,352,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,57,,,14,37,,,,,,,,,,,,,,,,,,,15,87,,,,,58,37,,,,,151,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,65,,,,,,,,,,,,,,,,,,,27,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,36
521,4349,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,38,187,126,,,,,,,,,3918,41,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,50
