bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,rm,rm_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
2719,12551,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,78,,,,,,,17,48,,,,,36,36,730,54,,,,,,,,,9081,12,6,26,333,40,15,13,,,,,40,49,,,903,25,,,,,,,,,,,,,,,,,,,,,164,11,,,,,,,,,,,34,34,,,,,,,,,,,,,,,428,40,,,,,,,,,,,,,,,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,41,,,,,,,,,,,,,,,,,,,,,,,,,36,66,,,,,,,,,,,,,217,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,40,,,,,,,,,,,,,,,,,,,,,,,,,13,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,28
5072,12060,27,,,,,,,,,,,7,22,,,,,,,,,,,,,,,,,,,17,18,,,,,159,2,,,,,,,,,14,31,,,,,,,,,,,,,248,4,762,53,,,,,,,,,7617,15,7,22,93,75,,,,,,,,,,,499,43,,,,,,,,,,,,,,,24,2,,,,,,,667,2,,,,,,,,,,,,,,,177,8,,,,,,,,,117,82,472,24,,,,,,,,,,,,,39,22,,,,,,,,,,,,,,,,,,,,,,,16,1,,,12,3,,,350,2,74,4,,,,,,,,,,,,,43,71,4,16,228,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,76,,,,,,,,,,,,,,,,,,,13,2,,,,,,,,,,,,,,,70,41,,,,,208,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,69
27443,11376,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,26,,,,,,,72,24,,,14,3,47,31,678,57,,,,,,,,,440,184,17,5,451,33,42,9,,,,,110,32,,,418,48,,,,,,,,,,,,,,,,,,,,,40,34,,,,,52,13,,,,,,,,,,,,,,,,,,,,,1653,10,1869,7,,,,,,,,,,,,,452,2,,,,,,,,,,,,,,,,,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,38,,,,,,,,,,,,,,,,,,,,,,,,,253,27,,,,,142,26,,,,,,,701,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,10,,,,,,,,,,,54,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3615,1
1111,11144,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,16,,,,,,,,,,,,,,,2011,21,,,,,192,7,,,4966,26,,,917,21,,,,,,,,,,,246,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2777,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9209,9831,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,32,,,,,,,,,,,,,84,22,791,49,,,,,,,,,5621,24,,,208,48,,,,,13,20,318,16,,,1,414,,,,,,,,,,,,,,,,,,,,,22,40,,,,,,,,,,,70,24,,,,,,,,,,,,,,,746,22,165,47,,,,,,,,,,,,,15,47,,,,,,,,,,,,,,,,,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,24,5,13,231,6,,,,,,,,,,,,,,,,,,,,,420,20,,,,,,,,,,,,,293,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,8,,,,,,,,,,,,,12,17,,,,,,,,,,,,,,,,,,,,,12,19,,,,,,,,,,,,,,,,,,,,,,,,
2398,9760,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,26,313,94,,,,,,,,,7972,13,3,43,160,55,,,,,,,45,45,,,657,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,59,,,,,,,,,,,,,,,,,,,,,,,,,46,58,,,,,,,,,,,,,225,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,52,,,,,,,,,,,,,,,,,,,16,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178900,9669,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208,13,,,,,,,1102,40,,,,,,,,,6627,20,,,,,,,,,,,,,,,373,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,38,,,,,,,,,,,,,,,682,24,112,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177,31,,,,,,,,,,,,,271,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,8715,33,,,,,,,,,,,38,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,29,,,,,,,36,33,,,,,31,39,284,101,,,,,,,,,3496,40,9,10,2040,12,,,,,,,118,28,,,798,29,,,,,,,,,,,,,,,,,,,,,79,24,,,,,,,,,,,52,25,,,,,,,,,,,,,,,393,42,,,,,,,,,,,,,,,53,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,176,10,,,,,,,,,,,,,,,,,,,,,197,30,,,,,88,32,,,,,,,10,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,21,,,,,,,,,,,,,23,13,,,,,,,,,,,44,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,579,15
2392,8632,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,,,,,,,102,21,,,,,,,764,51,,,,,51,11,,,4316,32,,,366,37,,,19,3,205,7,112,31,,,1024,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,32,,,,,,,,,,,,,,,484,37,184,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,29,,,59,24,,,,,,,,,,,,,,,,,,,,,302,25,,,,,90,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,30,,,,,,,25,10,,,,,120,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,47
30549,7897,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,37,,,,,14,51,875,47,,,,,,,,,4851,27,,,322,41,,,,,,,,,,,465,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373,46,416,25,,,,,,,,,,,,,7,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,48,,,48,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,7564,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,27,,,,,,,,,,,,,,,949,43,,,,,,,,,4066,35,,,,,,,,,,,,,,,252,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1573,11,,,,,,,,,,,,,191,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,7336,37,,,,,,,,,,,,,,,,,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,25,,,,,,,40,30,,,,,50,30,940,44,,,,,,,,,2820,51,,,185,51,,,,,,,45,46,,,225,72,,,,,,,,,,,,,5,7,,,,,,,10,47,,,,,,,,,,,42,29,,,,,,,,,,,,,,,374,45,764,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,36,,,,,,,,,,,,,,,,,,,,,,,,,96,37,,,,,,,,,,,,,1355,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,39,,,,,,,,,,,,,,,,,,,,,,,,,40,22,,,,,,,,,,,,,,,,,,,,,1,11,,,,,,,,,,,76,49
188834,7107,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313,34,,,,,,,,,5507,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2407,6964,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,279,,,,,,,,,6811,18,,,91,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,6695,40,,,,,,,,,,,136,8,,,12,2,,,,,,,,,,,,,,,46,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,89,,,,,,,,,2455,57,,,502,30,,,,,174,8,19,72,,,198,77,,,,,,,,,,,,,,,20,3,,,,,916,2,255,3,,,,,,,,,,,,,,,295,5,,,,,,,,,233,55,120,55,,,,,,,,,,,,,21,36,,,,,,,,,,,,,,,,,30,9,,,,,,,,,4,7,,,30,3,,,,,,,,,,,,,,,138,42,9,9,39,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,79,,,,,178,3,,,56,2,,,342,3,,,,,,,,,,,32,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,52
18011,6563,41,,,,,,,,,,,28,15,,,,,,,,,,,,,,,,,6,5,,,,,,,44,3,,,,,,,,,14,33,,,,,,,42,28,,,,,,,243,115,,,,,,,,,2685,53,6,29,488,32,11,19,12,7,,,8,112,,,135,98,,,,,,,,,,,,,,,,,,,,,46,30,97,4,,,,,,,,,16,42,,,,,15,17,,,,,,,,,50,120,1545,12,,,,,,,,,5,3,,,32,26,,,,,,,5,4,,,,,,,,,,,8,2,,,,,,,8,6,,,,,13,8,,,,,,,,,,,,,39,74,6,12,8,44,,,,,,,,,,,,,,,,,,,,,106,35,,,,,146,25,,,,,,,465,24,,,,,,,,,,,,,,,,,9,8,7,4,16,16,,,,,,,,,,,,,23,63,,,,,14,6,,,,,,,,,,,,,35,20,,,,,20,27,,,15,2,,,,,85,9,,,,,,,,,,,7,5,,,,,,,,,,,,
36218,6551,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,35,,,,,,,49,26,,,,,10,66,1396,32,,,,,,,,,3501,39,,,87,80,,,,,,,41,48,,,318,60,,,,,,,,,,,,,,,,,,,,,17,44,,,,,,,,,,,,,,,,,,,,,,,,,,,88,93,616,20,,,,,,,,,,,,,20,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,52,,,65,22,,,,,,,,,,,,,,,,,,,,,44,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,43
2281,6518,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,,,,,,,,,,,,,,,,,,,,,,,,,4277,34,,,1096,17,,,,,,,,,,,345,57,,,,,,,,,,,,,,,,,,,,,42,33,,,,,,,,,,,,,,,,,,,,,,,,,,,626,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,6452,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,32,,,,,,,1707,28,,,,,,,,,4671,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,6267,45,,,,,,,,,,,11,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,53,,,,,,,20,43,,,,,102,17,468,72,,,,,,,,,3081,45,5,34,499,31,,,5,11,121,12,24,60,,,437,47,,,,,,,,,,,,,,,,,,,,,72,26,,,,,,,,,,,,,,,,,,,,,,,,,,,141,75,,,,,,,,,,,,,,,24,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934,9,,,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,53,,,,,,,,,,,,,,,,,,,,,6,28,,,,,,,,,,,,,68,42,,,,,,,,,,,,,,,,,,,,,,,,,8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,57
230802,5792,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2652,13,,,,,,,,,3140,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11733,5753,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,148,,,,,,,9,2,1269,91,,,,,,,,,,,,,,,240,70,,,,,,,,,,,,,,,,,,,,,,,,,,,347,3,,,,,27,39,,,,,,,,,,,,,,,3476,3,62,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,74,5,,,,,63,8,,,,,11,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,5698,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,4,,,,,,,,,,,,,28,42,351,91,,,,,,,,,548,167,9,11,2043,11,,,11,9,,,13,88,,,702,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038,16,52,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655,14,,,,,,,,,,,,,,,,,,,,,7,1,,,58,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,45,67
3955,5597,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,34,,,,,,,235,8,,,,,,,246,112,,,,,,,,,2172,64,,,371,35,,,,,,,,,,,503,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,21,,,,,,,,,,,,,,,1128,13,,,,,,,,,,,,,,,230,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,76,,,,,,,,,,,,,199,43,,,,,,,,,,,,,,,,,,,,,112,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,29
483,5568,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,30,,,,,,,21,42,,,,,16,47,209,126,,,,,,,,,3122,44,6,25,74,85,,,,,,,15,82,,,1039,21,,,,,,,,,,,,,,,,,,,,,19,42,,,,,,,,,,,,,,,,,,,,,,,4,4,,,257,54,307,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,58,,,15,38,,,,,,,,,,,,,,,,,,,,,24,83,,,,,48,41,,,,,,,128,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,55,,,,,,,,,,,,,,,,,,,46,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,45
5894,5543,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,44,,,,,,,,,,,,,,,541,63,,,,,,,,,1830,71,,,232,46,,,,,,,38,50,,,369,54,,,,,,,,,,,,,,,,,,,,,85,22,,,,,,,,,,,,,,,,,,,,,,,,,,,463,38,404,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,19,,,,,,,906,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,47,,,,,,,,,,,,,,,,,,,29,23,,,,,85,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,38
13713,5524,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,64,,,,,,,,,,,,,113,16,932,45,,,,,,,,,1545,78,,,343,39,,,5,12,,,83,36,,,1076,19,,,,,,,,,,,,,,,,,,,,,45,31,,,,,,,,,,,13,46,,,,,,,,,,,2,7,,,273,51,257,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,32,,,,,317,16,,,,,,,146,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,48,,,,,,,,,,,,,,,,,,,39,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,35
1269,5474,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747,27,,,,,,,,,2249,62,,,,,,,,,,,779,5,,,79,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41114,5435,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4632,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,27
2375,4442,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4414,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,92
2399,4307,56,,,,,,,,,,,27,16,,,,,,,14,5,,,,,,,,,,,16,19,,,,,,,,,8,7,,,,,31,18,,,,,,,32,35,,,,,,,219,122,,,,,,,,,1987,66,10,9,313,42,,,,,11,22,13,87,,,166,89,,,,,,,,,,,,,,,,,,,,,44,32,,,,,,,,,,,41,30,,,,,,,,,,,,,,,158,68,235,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,63,,,,,,,,,,,7,6,,,,,,,,,,,,,48,56,,,,,67,36,,,,,10,13,428,25,,,,,,,,,,,,,,,,,,,5,5,14,18,,,,,,,,,,,,,43,50,,,,,,,,,,,,,,,,,,,10,30,,,,,,,,,,,,,,,16,16,,,,,,,,,,,,,,,,,,,,,,,272,26
68448,4220,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,39,,,,,,,,,,,,,12,60,475,70,,,,,,,,,2251,61,,,,,,,,,,,,,,,792,30,,,,,,,,,,,,,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,43,42,88,,,,,,,,,,,,,22,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,73,,,,,,,,,,,2,8,,,,,,,,,,,,,72,42,,,,,27,55,,,,,,,90,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
