bgg_id,page_views,rank,af,af_rank,als,als_rank,am,am_rank,an,an_rank,ang,ang_rank,ar,ar_rank,arc,arc_rank,arz,arz_rank,ast,ast_rank,az,az_rank,azb,azb_rank,ba,ba_rank,bar,bar_rank,bcl,bcl_rank,be,be_rank,bg,bg_rank,bh,bh_rank,bjn,bjn_rank,bn,bn_rank,bo,bo_rank,br,br_rank,bs,bs_rank,bxr,bxr_rank,ca,ca_rank,cdo,cdo_rank,ce,ce_rank,ckb,ckb_rank,cs,cs_rank,cv,cv_rank,cy,cy_rank,da,da_rank,de,de_rank,dsb,dsb_rank,dv,dv_rank,el,el_rank,eml,eml_rank,en,en_rank,eo,eo_rank,es,es_rank,et,et_rank,eu,eu_rank,fa,fa_rank,fi,fi_rank,fo,fo_rank,fr,fr_rank,frp,frp_rank,frr,frr_rank,fy,fy_rank,ga,ga_rank,gan,gan_rank,gd,gd_rank,gl,gl_rank,gu,gu_rank,hak,hak_rank,haw,haw_rank,he,he_rank,hi,hi_rank,hif,hif_rank,hr,hr_rank,hsb,hsb_rank,ht,ht_rank,hu,hu_rank,hy,hy_rank,ia,ia_rank,id,id_rank,ie,ie_rank,ilo,ilo_rank,io,io_rank,is,is_rank,it,it_rank,ja,ja_rank,jam,jam_rank,jbo,jbo_rank,jv,jv_rank,ka,ka_rank,kk,kk_rank,kn,kn_rank,ko,ko_rank,ku,ku_rank,kw,kw_rank,ky,ky_rank,la,la_rank,lb,lb_rank,lez,lez_rank,lfn,lfn_rank,li,li_rank,lt,lt_rank,lv,lv_rank,mai,mai_rank,mg,mg_rank,min,min_rank,mk,mk_rank,ml,ml_rank,mn,mn_rank,mr,mr_rank,ms,ms_rank,mwl,mwl_rank,my,my_rank,nah,nah_rank,nds,nds_rank,ne,ne_rank,new,new_rank,nl,nl_rank,nn,nn_rank,no,no_rank,nov,nov_rank,nrm,nrm_rank,nso,nso_rank,oc,oc_rank,olo,olo_rank,or,or_rank,os,os_rank,pa,pa_rank,pcd,pcd_rank,pih,pih_rank,pl,pl_rank,pnb,pnb_rank,ps,ps_rank,pt,pt_rank,qu,qu_rank,ro,ro_rank,ru,ru_rank,rue,rue_rank,sa,sa_rank,sah,sah_rank,sat,sat_rank,sc,sc_rank,scn,scn_rank,sco,sco_rank,se,se_rank,sh,sh_rank,si,si_rank,sk,sk_rank,sl,sl_rank,so,so_rank,sq,sq_rank,sr,sr_rank,stq,stq_rank,su,su_rank,sv,sv_rank,sw,sw_rank,szl,szl_rank,ta,ta_rank,tcy,tcy_rank,te,te_rank,tg,tg_rank,th,th_rank,tk,tk_rank,tl,tl_rank,tr,tr_rank,tt,tt_rank,tyv,tyv_rank,uk,uk_rank,ur,ur_rank,uz,uz_rank,vec,vec_rank,vep,vep_rank,vi,vi_rank,vls,vls_rank,vo,vo_rank,wa,wa_rank,war,war_rank,wo,wo_rank,wuu,wuu_rank,xal,xal_rank,xh,xh_rank,xmf,xmf_rank,yi,yi_rank,za,za_rank,zh,zh_rank
39856,8676,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,8,,,,,,,,,,,,,,,82,4,,,,,,,93,21,,,,,25,37,690,43,,,,,,,,,2159,52,,,1636,11,,,,,,,,,,,738,24,,,,,,,,,,,,,,,,,,,,,189,9,,,,,,,,,,,142,17,,,,,,,,,,,,,,,1161,8,,,,,,,,,,,,,,,20,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,36,,,,,,,,,,,,,,,,,,,,,334,20,,,,,,,,,,,955,14,,,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,32
2392,8272,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,16,,,,,,,88,22,,,,,,,806,35,,,,,29,11,,,4333,24,,,343,39,,,2,15,144,9,84,31,,,775,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,21,,,,,,,,,,,,,,,406,24,202,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235,25,,,51,18,,,,,,,,,,,,,,,,,,,,,305,21,,,,,138,28,,,,,,,,,,,,,,,,,,,,,,,,,,,6,34,,,,,,,16,10,,,,,67,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,38
2719,8037,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,80,,,,,,,10,60,,,,,45,28,686,44,,,,,,,,,5075,19,7,22,296,43,,,,,,,65,34,,,686,26,,,,,,,,,,,,,,,,,,,,,98,20,,,,,,,,,,,26,35,,,,,,,,,,,,,,,313,34,,,,,,,,,,,,,,,23,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,33,,,,,,,,,,,,,,,,,,,,,,,,,39,59,,,,,,,,,,,217,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,33,,,,,,,,,,,,,,,,,,,,,,,,,11,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,27
6819,7684,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,23,4300,3,,,,,,,,,1499,73,7,23,101,69,,,,,,,31,47,,,302,53,,,,,,,,,,,,,,,,,,,,,32,38,,,,,,,,,,,,,,,,,,,,,,,5,5,,,141,64,95,55,,,,,,,,,,,,,6,65,,,,,,,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,,,,,112,45,,,22,29,,,,,,,,,,,,,,,,,,,,,506,16,,,,,27,49,,,,,169,50,,,,,,,,,,,,,,,,,,,,,20,14,,,,,,,,,,,,,93,23,,,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,46
2386,7581,30,,,,,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,38,,,,,,,28,33,,,,,27,33,209,96,,,,,,,,,3236,33,4,37,2222,6,,,,,,,77,32,,,472,37,,,,,,,,,,,,,,,,,,,,,41,30,,,,,,,,,,,39,30,,,,,,,,,,,,,,,233,42,,,,,,,,,,,,,,,25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,10,100,10,,,,,,,,,,,,,,,,,,,,,87,36,,,,,105,35,,,,,18,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,30,,,,,,,,,,,,,22,12,,,,,,,,,,,16,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,507,15
2398,7357,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,79,,,,,,,,,5878,16,7,21,141,58,,,,,,,26,53,,,488,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,58,,,,,,,,,,,,,,,,,,,,,,,,,55,48,,,,,,,,,,,217,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,58,,,,,,,,,,,,,,,,,,,14,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2921,7234,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,36,,,,,,,,,,,,,,,686,45,,,,,,,,,4386,22,,,,,,,,,,,,,,,193,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342,10,,,,,,,,,,,,,135,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,7219,33,,,,,,,,,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,,,,,,,37,29,,,,,79,19,1116,25,,,,,,,,,2440,48,,,208,46,,,,,,,45,42,,,314,52,,,,,,,,,,,,,8,4,,,,,,,9,50,,,,,,,,,,,76,23,,,,,,,,,,,,,,,418,23,552,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,34,,,,,,,,,,,,,,,,,,,,,,,,,92,35,,,,,,,,,,,1440,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,27,,,,,,,,,,,,,,,,,,,,,,,,,45,16,,,,,,,,,,,,,,,,,,,,,6,7,,,,,,,,,,,54,58
5432,6899,34,,,,,,,,,,,133,9,,,7,2,,,,,,,,,,,,,,,34,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,71,,,,,,,,,2570,46,,,1171,16,,,,,175,7,30,48,,,232,65,,,,,,,,,,,,,,,20,3,,,,,103,16,465,3,,,,,,,,,,,,,,,305,6,,,,,,,,,243,41,128,49,,,,,,,,,,,,,14,40,,,,,,,,,,,,,,,,,,,32,8,,,,,,,,,14,5,,,43,3,,,,,,,,,,,,,,,224,27,11,7,44,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,54,,,,,50,3,,,61,2,,,301,3,,,,,,,,,,,23,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,36
1111,6644,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,17,,,,,,,,,,,,,,,946,31,,,,,95,7,,,3693,29,,,614,27,,,,,,,,,,,220,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,6256,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,3,,,,,,,,,,,,,16,46,271,82,,,,,,,,,558,137,9,13,2896,5,,,11,5,,,15,77,,,778,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,12,48,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657,11,,,,,,,,,,,,,,,,,,,,,7,1,,,63,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,,,,,,,,,,,,,,,,,28,79
2407,5952,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,131,,,,,,,,,5764,18,,,52,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18011,5949,38,,,,,,,,,,,31,15,,,,,,,,,,,,,,,,,4,5,,,,,,,42,3,,,,,,,,,15,33,,,,,,,35,31,,,,,,,240,87,,,,,,,,,2627,45,5,34,662,25,29,12,,,,,17,72,,,145,83,,,,,,,,,,,,,,,,,,,,,41,32,60,5,,,,,,,,,41,29,,,,,32,14,,,,,,,,,77,88,651,15,,,,,,,,,18,3,,,48,17,,,,,,,,,4,4,,,,,,,,,,,6,2,,,,,,,18,4,,,,,21,7,,,,,,,,,,,,,47,66,4,13,18,33,,,,,,,,,,,,,,,,,,,,,85,38,,,,,182,22,,,,,533,23,,,,,,,,,,,,,,,,,5,8,5,5,19,15,,,,,,,,,,,,,24,57,,,,,9,6,,,,,,,,,,,,,28,19,,,,,7,42,,,5,2,,,,,103,8,,,,,,,,,,,6,8,,,,,,,,,,,,
1917,5836,39,,,,,,,,,,,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,32,,,,,,,23,40,,,,,87,18,392,61,,,,,,,,,2777,43,5,32,350,36,,,5,11,152,8,29,49,,,401,39,,,,,,,,,,,,,,,,,,,,,92,21,,,,,,,,,,,,,,,,,,,,,,,,,,,225,45,,,,,,,,,,,,,,,30,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982,7,,,16,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,52,,,,,,,,,,,,,,,,,,,,,5,37,,,,,,,,,,,,,45,40,,,,,,,,,,,,,,,,,,,,,,,,,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,64
34848,5587,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,47,524,53,,,,,,,,,4354,23,,,344,38,,,,,,,14,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,70,87,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,,,,,,,,,,,,,,,,,,,,,,,74,47
9209,5384,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,70,,,,,,,,,,,,,51,26,508,54,,,,,,,,,3063,36,,,104,67,,,,,10,22,148,23,,,7,380,,,,,,,,,,,,,,,,,,,,,35,36,,,,,,,,,,,45,28,,,,,,,,,,,,,,,354,31,153,44,,,,,,,,,,,,,2,81,,,,,,,,,,,,,,,,,,,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,32,2,16,76,11,,,,,,,,,,,,,,,,,,,,,230,25,,,,,,,,,,,202,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,17,,,,,,,,,,,,,11,15,,,,,,,,,,,,,,,,,,,,,16,17,,,,,,,,,,,,,,,,,,,,,,,,
30549,5241,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,44,,,,,6,79,485,56,,,,,,,,,3260,32,,,195,48,,,,,,,,,,,239,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,35,322,28,,,,,,,,,,,,,5,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,48,,,28,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36218,5223,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,62,,,,,,,38,28,,,,,14,53,1191,24,,,,,,,,,2655,44,,,51,93,,,,,,,22,63,,,201,70,,,,,,,,,,,,,,,,,,,,,11,49,,,,,,,,,,,,,,,,,,,,,,,,,,,88,81,626,16,,,,,,,,,,,,,11,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,55,,,51,19,,,,,,,,,,,,,,,,,,,,,41,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,51
2281,5106,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,24,,,,,,,,,,,,,,,,,,,,,,,,,3370,31,,,1059,19,,,,,,,,,,,278,57,,,,,,,,,,,,,,,,,,,,,32,37,,,,,,,,,,,,,,,,,,,,,,,,,,,291,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,4785,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,43,,,,,,,698,41,,,,,,,,,4034,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,4762,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,27,,,,,,,212,11,,,,,,,170,115,,,,,,,,,1812,62,,,318,42,,,,,,,,,,,388,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,25,,,,,,,,,,,,,,,734,14,,,,,,,,,,,,,,,127,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,60,,,,,,,,,,,218,39,,,,,,,,,,,,,,,,,,,,,111,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,14
13713,4686,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,71,,,,,,,,,,,,,70,20,778,38,,,,,,,,,1159,83,,,328,41,,,5,13,,,75,33,,,861,21,,,,,,,,,,,,,,,,,,,,,51,28,,,,,,,,,,,16,45,,,,,,,,,,,3,8,,,225,46,177,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,32,,,,,369,13,,,,,202,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,44,,,,,,,,,,,,,,,,,,,48,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,31
483,4626,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,49,,,,,,,69,24,,,,,21,39,235,90,,,,,,,,,2922,37,9,11,82,76,,,,,,,24,56,,,281,56,,,,,,,,,,,,,,,,,,,,,29,40,,,,,,,,,,,,,,,,,,,,,,,4,6,,,221,47,330,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,59,,,9,40,,,,,,,,,,,,,,,,,,,,,28,71,,,,,42,45,,,,,123,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,64,,,,,,,,,,,,,,,,,,,42,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,57
124742,4586,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,66,163,117,,,,,,,,,4234,25,,,,,,,,,,,,,,,31,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178900,4556,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,18,,,,,,,428,58,,,,,,,,,3191,34,,,,,,,,,,,,,,,161,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,38,,,,,,,,,,,,,,,210,51,86,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,34,,,,,,,,,,,218,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5894,4549,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,30,,,,,,,,,,,,,,,431,57,,,,,,,,,1688,65,,,344,37,,,,,,,47,39,,,283,55,,,,,,,,,,,,,,,,,,,,,52,26,,,,,,,,,,,,,,,,,,,,,,,,,,,227,44,250,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,16,,,,,603,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41,,,,,,,,,,,,,,,,,,,15,28,,,,,56,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,37
11733,4444,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,120,,,,,,,9,2,1200,82,,,,,,,,,,,,,,,346,43,,,,,,,,,,,,,,,,,,,,,,,,,,,338,3,,,,,16,43,,,,,,,,,,,,,,,2075,3,60,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,,,,,,,,,,,176,2,,,,,43,8,,,,,6,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,4303,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405,19,,,,,,,,,1922,58,,,,,,,,,,,464,6,,,58,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68448,4125,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,44,,,,,,,,,,,,,13,55,310,74,,,,,,,,,2795,41,,,,,,,,,,,,,,,541,29,,,,,,,,,,,,,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,53,22,96,,,,,,,,,,,,,27,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,78,,,,,,,,,,,6,4,,,,,,,,,,,,,68,42,,,,,27,50,,,,,63,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1602,4009,55,,,,,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,35,,,,,,,,,,,,,16,45,309,75,,,,,,,,,2789,42,4,36,149,56,,,,,,,,,,,125,94,,,,,,,,,,,,,,,,,,,,,42,29,,,,,,,,,,,,,,,,,,,,,,,,,,,210,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,56,,,,,,,,,,,,,,,,,,,,,,,,,85,37,,,,,106,34,,,,,,,,,,,,,,,,,,,,,,,,,3,6,11,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,53
188834,3970,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977,29,,,,,,,,,2862,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2399,3874,57,,,,,,,,,,,32,13,,,,,,,12,6,,,,,,,,,,,13,20,,,,,,,,,8,5,,,,,25,19,,,,,,,15,50,,,,,,,171,114,,,,,,,,,1819,60,9,12,390,31,,,,,10,21,29,50,,,183,74,,,,,,,,,,,,,,,,,,,,,54,25,,,,,,,,,,,38,32,,,,,,,,,,,,,,,150,62,137,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,73,,,,,,,,,,,5,5,,,,,,,,,,,,,48,51,,,,,128,29,,,10,12,358,29,,,,,,,,,,,,,,,,,,,6,4,14,17,,,,,,,,,,,,,25,56,,,,,,,,,,,,,,,,,,,26,23,,,,,,,,,,,,,,,24,15,,,,,,,,,,,,,,,,,,,,,,,94,39
